date,phase,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130,PC131,PC132,PC133,PC134,PC135,PC136,PC137,PC138,PC139,PC140,PC141,PC142,PC143,PC144,PC145,PC146,PC147,PC148,PC149,PC150,PC151,PC152,PC153,PC154,PC155,PC156,PC157,PC158,PC159,PC160,PC161,PC162,PC163,PC164,PC165,PC166,PC167,PC168,cluster
2012-10-29,Phase_3_fin,111.62124,-148.96611,-229.74416,-26.29915,-162.14204,-125.14651,10.231515,-64.98843,153.02084,-85.2578,-6.5658007,-15.76668,-7.935143,-46.179535,-28.197292,-91.2247,3.2100809,104.30436,78.66752,-58.169716,-68.5039,16.347906,82.31454,-8.14372,-9.89671,20.84639,-6.307445,18.26612,53.63666,34.86372,4.921643,-92.59145,63.725647,-14.666556,41.05563,97.94661,27.49669,-74.74201,25.30626,41.456127,60.49754,11.981374,56.118816,89.80606,-9.253289,34.779057,12.031577,13.215288,-14.950456,21.715023,2.469242,1.8243151,-57.17598,48.036743,-5.4209595,41.431015,25.121717,-97.31093,47.76864,93.315025,80.317116,53.945034,-49.744316,-4.1573462,-23.601162,-85.84328,23.294006,52.42806,-134.0557,15.496596,52.101555,29.119114,23.643621,41.12907,-63.19442,-29.723057,-7.319351,49.856445,-30.13226,-42.31614,14.517459,1.770808,-52.016376,-56.107285,-21.626179,44.980564,21.671406,-32.44319,-74.83325,48.910904,6.2293215,-25.32769,-15.255509,6.8151975,22.561346,42.540665,4.9452057,19.819715,-15.1693945,13.634651,-7.1600556,-9.347789,-17.803576,14.934346,4.5616155,15.357628,31.901854,18.662394,12.985099,-10.715975,9.070611,-10.122343,4.830416,-19.328274,27.679556,-2.4203022,2.342342,-25.651976,19.643307,13.61705,2.8646157,-14.207676,-21.993872,30.328323,2.7054522,15.688967,28.627943,10.806533,0.8536246,7.0424685,-56.661423,-11.097645,-7.962243,-9.134528,39.277992,-9.665897,-36.40225,-39.859833,-27.677547,24.39028,5.1872544,-11.059532,-2.8209295,-47.745472,8.054175,-24.666458,-13.514336,-11.770675,18.381008,-16.130527,25.331696,-6.0756817,17.789503,34.33015,-25.801586,-24.746637,34.124615,-12.460292,20.259607,6.923507,-14.661669,-22.10418,6.4695916,-40.321774,-13.630768,35.807915,-1.7037151,57.957508,1
1984-10-29,Phase_3_fin,-79.94386,197.54596,31.366241,-17.975943,45.62755,42.60833,56.15945,-198.36653,113.74826,61.694183,86.07694,-70.83232,59.14678,-3.380411,74.437355,23.736174,9.069398,16.81091,113.93571,-92.91513,14.7596855,-87.737015,-50.087616,10.731347,-12.843431,-12.8105755,104.46263,-6.1969347,-6.5905657,-153.95514,-20.255148,47.031685,107.35321,56.60922,81.08107,86.21728,-34.475746,6.04848,-4.510998,10.256937,-61.618557,35.377373,-45.439087,192.05556,-77.89692,-98.88993,76.96029,-97.65649,-22.512148,-14.572561,56.946762,-140.16077,25.49511,-21.700056,-61.2444,-19.900793,-52.7196,26.72612,46.85388,113.80083,27.904305,167.49571,87.97924,47.75945,-48.155216,-55.700123,75.57932,-89.57777,63.939896,53.20421,-109.88821,-0.8039309,6.836674,-37.572887,125.58316,-131.9024,-53.984463,-59.27338,10.576537,26.464466,-105.29648,-62.280003,5.7444744,-43.700687,27.969095,-43.86809,1.6811035,25.558044,-19.118608,-11.184695,28.639744,-37.929985,-22.658302,-14.540168,4.5194144,2.4137757,-7.893161,35.138645,20.51477,-19.13678,-16.99625,-18.631844,-50.246502,-15.977224,15.395677,-91.68987,-13.275205,-34.676983,64.524704,31.83914,23.668413,26.317337,29.246256,-0.20629944,4.4845605,51.425404,3.493601,0.3064657,5.9814134,-20.404133,-13.674962,41.522537,2.8595977,-0.5657775,-6.7081947,-69.90315,5.1205435,26.439718,11.763856,1.7879506,-9.524169,-17.340641,-10.466343,26.838844,-0.2111473,-20.390842,9.920957,-4.7171273,-26.479816,-16.978413,9.157951,-5.6949396,-1.9193084,-36.27649,2.1976109,-3.4150739,-19.281033,3.167843,-13.186445,-23.976814,1.1088353,3.3080845,13.090197,6.022792,-19.148865,20.160158,13.384051,45.87087,-1.1793678,-17.71977,-25.732346,-11.683392,-20.281391,13.19966,21.215153,-4.8361435,-22.865341,-6.7909913,3
1984-10-05,Phase_3_fin,-89.91771,155.23177,157.21588,20.715454,91.571335,44.510616,-57.468933,-205.22955,176.66748,199.8312,101.61528,-31.017958,-22.764711,-116.73853,51.417038,62.271755,155.16026,138.56798,66.67124,-96.30384,64.21704,2.8362923,-131.14508,18.387516,-16.162483,-117.838,173.74338,-8.762429,-26.858603,-65.05331,27.211018,9.245924,74.54679,-23.180677,67.29268,-50.437172,38.09522,-91.31942,-64.50896,14.890607,-68.55486,-53.871536,-55.19859,-90.04225,-25.879627,3.5060961,0.44830003,-1.3293761,-72.10672,50.792645,49.00918,70.24918,-92.75386,7.256943,-69.59468,0.6311219,40.69936,-40.67652,-12.016415,-12.561741,-66.19142,20.054838,39.974274,22.05734,4.5673885,-26.655115,-60.71632,-31.464115,30.254343,-59.56625,55.58523,58.112343,-15.936306,43.401848,-49.971565,14.5892,45.61916,-13.199933,-12.402733,-6.9264293,29.674257,16.49603,41.617146,25.860952,-24.869307,21.026638,-12.858851,-23.9274,-2.421978,4.7562995,-5.432811,-0.8001233,52.059498,-61.042545,-53.79233,-40.854935,0.73391813,35.25017,-20.236124,15.473265,-32.162212,54.07127,37.193943,8.802982,11.989225,29.721922,5.416604,36.664658,62.42767,-11.580141,5.4550614,31.880182,11.661624,0.54425883,18.531204,-0.019340083,-11.657628,-43.02433,45.63707,-28.065943,-14.9323,8.629185,-48.58009,-29.919102,9.167426,8.329262,-26.4291,26.66847,18.691788,17.590967,-2.0077047,15.314472,-15.826793,2.361642,-32.23689,-11.344189,14.052903,-29.311884,-9.28693,-31.278645,-16.89768,-4.723179,-28.28683,-2.5212128,-9.873561,11.736837,-1.6134343,1.5645368,20.342367,13.491882,-4.8757377,-6.1491566,-19.251093,6.7985477,-20.485365,-20.237188,22.69093,-4.494167,-42.732197,3.5648205,4.050272,1.4208258,10.159701,7.755651,-23.248024,24.268993,15.57554,17.429667,3
2020-10-03,Phase_3_fin,-108.505455,252.7408,128.21507,70.96388,-124.58365,-212.46516,-139.37378,27.835144,76.645645,82.49471,176.03725,33.811882,27.908003,41.865902,-5.743524,44.27833,-88.45827,89.44082,78.3806,5.986042,-70.50364,-27.7765,-66.809425,-66.19552,-12.690768,50.813637,-15.450213,15.444464,37.476128,-67.34603,4.1392813,-24.242407,-50.68598,82.11171,-38.441444,-88.602806,-50.42409,38.181908,72.50784,-47.27646,1.711539,-18.800474,-22.459944,-11.098258,93.31342,56.90918,13.513076,-50.048374,30.094486,30.610567,25.166748,59.047882,-23.605549,-24.086832,-49.36854,-26.710176,-64.911194,15.657694,4.369626,25.329458,-19.767351,-17.481905,-26.022144,-5.52103,-2.8775263,-26.927473,4.777501,1.6220219,-18.599726,4.999459,0.1588123,-9.407469,-31.907402,-4.715183,4.1789207,-6.777025,-15.56421,2.8150997,-20.867245,9.174301,14.6433325,-5.3912044,-13.116153,2.7199326,7.993847,-15.397066,29.329205,-21.38515,-28.116514,12.663024,6.0218315,14.860456,0.31098557,10.249965,-9.082113,-24.035847,2.3374956,-14.764397,4.9792542,18.129143,9.563168,-11.561589,10.346076,2.90486,16.630043,10.486388,1.5410918,13.975664,12.906228,-10.498472,12.90028,11.710981,-11.856846,-10.384037,-10.210357,7.829267,-12.05643,1.9174215,-1.0298247,20.08066,-7.734175,1.5388982,-11.966143,17.750816,14.987167,10.984108,2.4827478,-8.905019,15.343074,8.294113,23.64075,1.5219287,-35.394737,25.539757,2.2750292,17.847979,16.230167,-6.860718,0.853681,13.376479,-23.897556,17.412062,13.951371,-4.923281,-27.281786,-13.801713,13.635609,-0.9691887,-3.5855498,-5.687445,-17.643415,-8.387726,-17.906803,28.238047,25.801527,23.9401,13.113693,-10.946043,26.128262,-5.822284,-10.494015,-12.833427,8.281071,5.6356587,-20.866087,-9.418474,19.397995,12.525962,3
2015-09-10,Phase_3_fin,530.7185,53.128983,64.32796,271.88715,-12.314254,37.309223,12.313985,-48.319435,-55.776455,-116.19878,-46.60402,-64.92889,53.37166,-11.615108,-90.18754,90.17352,-40.317917,32.89447,-48.98524,38.734604,89.156815,2.0919404,-38.733707,21.011192,36.984608,-75.97311,-11.87465,-6.9714527,-72.97345,-20.925282,-186.471,-17.285366,6.3004146,-90.17124,17.632696,16.67649,90.01572,24.13798,-59.97662,29.399864,-54.09609,-100.225746,-5.3516636,-6.266796,99.360886,-73.059586,16.681952,48.833572,-7.047399,111.39854,73.58877,-41.70371,-12.575773,14.36735,53.57135,-7.2216926,-23.005457,-48.41527,-73.835075,18.765057,38.56067,4.5897517,-8.307946,9.767029,48.122856,-39.056976,-22.687933,-4.0208282,-4.3860307,52.2667,-71.92419,10.496466,-23.812614,-5.5768785,61.36226,35.11145,-16.021103,13.971688,11.132637,5.1809263,1.2193099,33.862736,2.6394916,-35.111965,-19.825575,30.229797,45.80975,-30.645763,-24.308506,46.340576,-13.675826,-8.870213,-2.9765964,11.665253,-25.072205,-75.97093,43.91625,-41.18943,21.684431,-27.066278,-24.900867,5.4098506,31.63748,-26.64291,21.820763,1.0384842,12.189984,-81.38612,-53.217896,31.82149,6.31646,-2.6756492,21.556463,-10.890047,4.9908834,19.385471,-3.4371533,6.7498574,15.041387,10.429333,7.3672714,-4.8135605,5.020245,-21.885641,-32.515694,4.0781116,6.5602226,-48.287937,-40.12876,4.8763766,-6.2785444,16.318054,-35.731846,16.638887,-5.5139213,2.1834512,-34.648563,11.128269,-1.8234395,-33.804436,-18.742157,-17.521189,-0.73545635,-3.1683922,8.2354145,-12.656319,-13.265179,-26.293406,11.579835,-5.2818584,-11.111555,14.955823,-8.59657,19.085993,7.8818126,-31.646849,-1.3169369,-17.090593,17.549255,1.3598322,-5.54915,22.962852,-8.576124,-12.200509,-7.198066,-33.518208,2.0483909,-17.84206,0
2004-09-27,Phase_3_fin,88.92426,49.603443,-27.0164,-157.75775,72.44574,-75.184235,-72.337074,-40.142487,-19.664232,-70.172844,-20.825426,55.313828,10.554973,-6.077035,69.89655,29.452251,-22.69069,85.0344,0.56730145,-104.20492,21.821508,92.457886,-42.50253,-17.92379,100.27783,45.522163,-39.68526,29.419085,-56.973618,26.20939,94.17458,82.31766,42.204266,0.83704287,141.28647,-130.11504,83.68729,40.234447,-104.10283,-109.67238,49.687473,-73.92772,61.707813,-14.23386,-39.525196,-2.6391997,45.835503,-57.769516,11.056935,-90.19855,20.332697,-30.419937,19.863531,-42.410614,-24.596256,-12.424891,-85.4878,22.283815,40.837936,25.515858,96.493645,-39.38843,-6.384684,11.288925,46.30657,-33.903206,-21.878553,46.13094,-19.263397,-20.355492,-58.224266,30.871319,-11.202495,55.255695,-46.236267,2.2919703,25.82136,34.128895,43.521294,28.824469,10.14932,-20.37434,61.196884,-6.5344024,14.242341,-18.466284,-15.266405,-37.882027,33.498535,-18.715456,-57.884716,-9.923122,-18.722979,-24.181767,-2.1420712,28.642797,-14.151326,-46.860973,2.305185,8.242778,41.27057,-0.079283796,-42.102898,-27.90042,83.34613,42.153984,-8.390947,0.043788873,34.065174,-10.3256855,4.93142,11.192883,12.35135,-17.85014,-10.551172,-21.270197,37.284718,-19.743916,41.04062,9.171883,-70.98363,-21.147402,-15.815857,11.391142,19.02261,33.064705,18.69011,8.028528,-37.215733,23.865814,2.7258186,8.724251,-0.62330157,20.112865,11.889386,-4.010401,-24.09277,-21.185305,19.074503,27.215584,-5.892045,-81.11977,39.88247,-78.86666,19.20268,8.081404,4.0002437,45.680008,-19.069984,41.88515,-38.619625,10.117253,-7.257766,3.2207127,65.92729,-31.429708,-3.5133183,-4.3419776,-34.325756,-18.678734,23.888336,6.1775384,10.666437,-69.18223,30.07978,-71.740906,-77.753914,39.648026,1
1984-10-06,Phase_3_fin,-105.63254,154.42719,149.50214,45.16683,81.95936,44.741734,-53.398346,-193.9684,168.29938,169.0245,92.166435,-31.938423,-33.389687,-87.70571,60.642002,74.7107,142.99638,135.05673,59.510956,-65.33543,49.485115,-0.4761307,-124.442375,5.711963,-16.53206,-91.53475,163.56172,5.2938614,-38.381004,-76.48975,22.996565,11.760189,80.540115,-12.3550205,64.635864,-49.593857,35.107033,-73.31235,-79.43759,24.712883,-64.71409,-28.52463,-53.92469,-58.56089,-22.953743,-11.400838,1.2661793,-3.7079442,-51.43231,53.92775,28.403492,61.0848,-77.81904,2.7943232,-51.32572,-16.49265,37.809086,-38.264668,-5.2134166,-21.610012,-60.88105,32.113415,21.980593,40.947372,10.171726,-37.161938,-36.035347,-26.248453,41.247105,-56.98637,42.38176,38.773983,-21.181156,39.061394,-40.540264,23.081385,42.45468,-18.48368,7.883959,-20.5724,34.84482,12.375941,48.30221,29.599134,-29.454113,24.831867,-20.104818,-26.64548,-12.628558,-5.1363106,-13.002939,1.961203,51.7511,-59.143185,-48.81754,-35.007874,11.416978,34.18985,-38.973377,23.306313,-38.881054,50.87428,48.67117,12.622185,32.23421,41.978394,12.345578,48.66493,43.942265,-45.308506,10.446778,41.107307,6.281438,-11.588931,35.63707,-16.756845,-18.290848,-64.66865,59.421066,-40.16767,-12.612701,-8.273787,-84.185425,-32.96838,6.173958,35.8122,-37.895027,23.600628,13.372426,30.048048,-6.678138,25.754263,-32.585976,4.5559807,-26.772028,11.290861,22.99243,-23.943274,0.9953793,-37.399044,-14.506493,-30.386877,-68.1081,12.739008,-47.319305,39.93232,-21.797289,-2.7645438,66.175934,20.153704,-2.6758363,-43.729797,-36.493248,23.852077,-29.644314,-33.767334,34.561703,-29.499119,-88.06389,-5.068003,17.045813,12.549004,20.860521,11.482487,-61.486183,28.809586,15.7123785,52.374718,3
1998-09-18,Phase_3_fin,-213.19484,-280.6346,329.4807,77.92771,-46.799488,26.949032,-120.92311,85.76413,41.314228,-114.18839,-184.22592,-3.584532,39.423088,94.92296,1.1318203,12.768303,79.900986,-44.77898,151.0232,128.89688,66.82868,-19.90079,-55.079006,-8.033661,-40.194187,32.482407,-47.126656,51.669647,41.776646,19.11063,100.84758,34.117535,-8.882845,37.124264,16.952848,2.496959,81.81472,-46.910885,-10.539924,-26.990606,20.463001,9.713135,-49.061954,30.256088,-11.406088,13.1785345,31.322252,-2.918565,16.5653,8.416673,44.08126,28.111534,-13.083958,47.83854,29.28247,-48.09538,-6.0422573,6.2182345,-45.33423,-24.507963,22.391441,28.145662,-44.426132,23.227541,-10.347387,-22.631317,-70.18164,-42.554497,-46.874294,14.806373,-18.016884,44.20606,-0.8156439,-29.603151,-1.0424576,39.010414,39.05948,-22.949594,-33.066982,23.251055,6.9813075,-11.402295,-46.17184,-2.279968,36.854153,27.14595,23.725388,-13.2806425,-7.0087986,-15.238666,-81.01119,8.462282,4.627222,1.090986,-25.059713,72.62129,-33.592804,29.067602,-10.238743,66.46192,-51.254684,-32.26213,-16.603115,-2.2630353,47.54315,-44.301945,-39.962154,63.51049,-20.73673,-22.98793,-91.54826,25.375942,5.803779,-12.923719,-37.889008,-19.48981,-37.330173,11.230021,7.5509763,18.839218,22.475313,-34.07115,-39.625004,-40.149197,-16.18364,-62.110027,23.336407,75.264565,5.3326216,19.046707,57.65656,41.305687,10.466476,-7.988985,-32.52271,25.058079,3.5788088,23.586557,-26.610737,-2.5208833,16.878508,-17.195635,-5.2926483,-23.614315,27.178125,-37.496346,21.037,-15.756831,-15.248816,-49.548676,-8.054798,-6.148781,37.633236,3.2518022,-4.602724,-26.348415,-38.85216,28.30724,-5.6209393,-18.654457,-11.3592205,-7.6672287,-3.4778004,0.9721911,-19.86405,-20.102877,-2.8687675,18.987577,4
2022-09-17,Phase_3_fin,-361.431,79.88439,4.326119,222.34573,111.87584,258.71677,48.498943,87.59584,92.27772,-67.38453,78.99089,65.08492,48.500935,75.652855,138.57042,-93.25238,-11.39247,34.669926,-111.186005,-5.2327695,23.871376,-17.721111,51.109,-93.15719,-17.527328,-44.766937,25.487383,-36.699677,-14.643109,-3.6482034,29.208868,-26.311377,24.047188,-44.43766,35.6183,25.437023,6.5433335,3.0392087,-8.320673,47.255035,69.47602,8.717465,39.76089,-21.745012,-9.249568,8.037503,-4.6558895,-11.150717,-2.4001281,22.253313,40.93669,0.07187567,1.3304185,3.1962798,4.9669867,-32.360897,-7.7306795,28.263807,52.15364,-9.167288,8.887989,24.68367,-21.721535,5.182564,-9.206288,15.114863,-19.674204,-14.088383,-0.71723825,-7.0609913,-4.8782444,15.612529,-2.137461,5.307591,-9.731135,-22.685213,25.022402,16.3165,-13.252559,28.133192,24.345295,35.939842,-34.64642,-12.255975,22.20195,-17.046581,-0.6536284,-6.8011303,3.2037919,15.093241,-3.8616574,18.45817,7.392995,-24.06849,18.313774,13.021108,15.04707,10.871462,24.079561,29.536623,3.208444,-30.509111,26.514175,-26.337177,-12.184095,13.0610075,6.682969,-36.215393,14.072021,-24.079945,5.5819316,-3.4276555,-3.862919,8.342063,7.8574796,3.4096055,22.939274,-3.7719445,-15.443354,-8.000617,10.426324,-4.377449,10.147706,-8.311464,20.216013,1.5557476,11.062938,9.776646,-4.179385,8.84849,8.098323,-15.974084,-3.4772367,-4.8845577,4.3857536,-0.04275499,-13.609582,4.3787074,18.28506,-8.489496,-20.626402,1.1102666,0.30484208,-20.739557,-9.636154,-6.5844145,7.1278315,0.54828817,6.5431705,-23.822264,7.946084,15.221267,-16.822868,-1.0582867,-1.6347849,13.176048,-3.7550113,3.5196466,-3.933467,-12.566295,-16.218407,-2.2287297,-6.5362144,15.693069,0.17880306,-0.47271782,15.653863,18.299269,3
2009-10-24,Phase_3_fin,263.39703,-63.778275,-45.504898,-27.628933,107.35784,-127.49258,47.92154,-50.75034,-67.39723,150.75949,-98.88973,51.712315,-149.58635,114.75074,-23.141418,-42.002785,-8.645111,21.724741,60.633923,-83.22743,85.05156,-101.589066,-99.32306,-39.850872,-92.90471,78.53198,-13.754833,-2.452305,45.049717,-63.37347,28.853737,72.966324,-6.8830132,-67.43511,-43.34661,16.856464,53.521084,59.3227,28.85764,30.623688,102.17873,96.192276,-28.80985,-94.59217,-32.99969,67.754105,-87.46527,51.046715,16.94522,83.76711,-100.51374,-102.01253,1.1901432,-50.321014,-67.44929,49.444527,10.291563,57.48526,-51.483665,12.875839,19.483,63.892048,10.844743,49.66572,2.5381684,-10.107516,-131.15747,9.835646,-51.339745,-76.21951,-14.046085,52.625538,132.4444,-61.111317,-23.209032,-21.998495,39.863934,35.974724,5.2734313,16.635527,4.8375916,-33.278088,31.730814,24.633467,30.35774,-79.90606,13.536526,16.889336,-20.280275,41.517506,9.729441,-9.859596,-31.82832,-10.754773,-0.13425459,-45.056145,4.570916,12.369078,-1.4724877,-5.620395,28.962374,-16.545702,7.6867485,21.666634,-20.029383,-35.830357,-19.808846,12.748153,-34.859028,24.092144,-4.1250706,18.881445,18.285912,-23.933784,-3.0634112,-17.683075,5.2577047,43.3436,30.212437,17.099459,-47.36011,-5.992943,-27.059032,-12.48292,30.34307,11.611916,-19.571356,-15.939217,-28.981562,-18.139332,19.341946,-2.0439224,9.753858,-17.824627,10.175603,3.7308078,16.996521,-29.641531,18.95497,7.2434025,-23.467535,-14.482395,-34.936466,-34.4236,-55.77992,1.5620612,-54.81938,5.6055846,35.27937,-12.209227,26.687887,51.91106,5.989859,25.91187,33.046684,-16.942083,-1.7541465,29.279549,12.29509,3.234991,14.571413,-17.233015,9.1169,3.4979408,7.3237486,5.6275077,28.557539,-12.661026,1
1993-10-31,Phase_3_fin,201.15443,88.89796,-94.67066,-1.1575243,-32.42662,-14.92994,174.0382,103.13985,91.13423,290.97583,-132.54059,-103.28065,95.57515,-66.006004,51.373837,-143.68158,7.215501,47.50338,-77.56238,92.054245,126.65714,274.16733,-54.77459,-35.476913,-74.14872,80.32908,-91.66029,26.852749,79.065735,-46.29788,31.142687,-5.07699,-26.177696,-6.627508,-105.226524,-16.256239,-18.012194,-69.07565,3.8300543,9.3836975,-24.638485,-20.00608,60.97946,71.13105,-14.479639,-1.7444044,-40.57959,-80.884125,21.988527,20.335358,10.633789,48.12545,1.5205169,52.52743,44.353798,-21.464178,-10.059902,-32.11249,-7.5760117,6.847142,-8.749353,39.420944,32.41397,10.459359,37.151314,-37.75821,-19.832819,43.53802,-12.19966,4.887708,12.472861,-20.436157,49.059105,-30.2529,34.26062,-10.28183,52.638386,-2.7936645,6.828931,-13.290968,-5.859288,16.588245,-4.1830945,-4.2739315,28.780893,-0.43162495,-26.557798,8.085101,-18.732044,1.0243356,27.740713,-8.169063,-50.182236,-42.978184,32.023018,41.97801,-2.0906954,-14.666619,-17.017159,17.705376,5.411001,2.591494,-15.6496525,-24.253439,-10.040244,29.633226,-4.8186007,-36.610134,-24.801924,47.276356,-1.6067543,-14.258915,-51.31092,-32.208973,22.498446,-1.7854556,-3.9632645,-12.0958605,-3.5189185,8.829232,16.173742,15.28128,-74.758026,8.952007,5.6385574,-7.4411683,-19.129337,23.594654,-11.025399,4.8162193,8.462535,22.53849,5.299994,-34.902046,-11.830974,-14.821457,11.534842,8.139522,10.157727,0.596023,-15.919221,12.560116,17.837805,42.291927,-26.599895,-2.7654018,20.509367,-13.653421,19.284588,39.039673,-40.843266,-24.759455,-15.375889,-7.868653,2.0663867,-5.576527,-19.039148,-14.398496,-8.181465,19.058588,-48.49145,24.976442,-15.061925,13.971718,26.015684,38.01002,27.019997,-5.4482365,1
1988-10-30,Phase_3_fin,-266.43527,122.383896,125.202736,170.20753,-1.657605,-247.14041,40.175724,68.168076,37.354393,-10.867161,44.346134,11.830531,-118.92327,110.67556,67.96098,13.845193,-57.00364,12.6560135,-21.596514,69.49079,-16.351305,-75.68444,150.8644,-11.7161455,-43.400925,-92.72404,-105.68219,18.259708,-21.183842,-161.23802,-96.7402,-34.66966,114.60471,96.884026,-8.2647085,62.75126,-74.28023,-52.488495,-60.87719,36.119442,-38.769558,40.603153,38.523605,137.24977,-51.524456,-28.55032,142.58289,-33.382133,53.066547,34.49074,-92.11295,-113.01194,30.175974,24.328924,-0.549116,59.515633,-76.76707,-35.57397,-10.326508,-92.40036,-49.782455,-162.32417,107.83709,-114.28431,-33.941097,40.24682,-183.8262,-77.51972,-44.929092,29.382223,25.445574,2.1446152,21.888096,71.700645,8.757609,45.59756,14.749582,56.07045,14.342183,68.831856,17.941107,-16.526201,-6.537364,59.603687,-71.67201,-25.052748,14.67244,-22.757553,62.64074,45.013454,27.348772,10.83738,-35.52698,12.389141,-22.812485,19.667505,79.347206,-42.959305,4.6470757,-51.81017,0.35551974,-14.8504925,-1.8485812,18.472717,26.160288,1.295609,-3.6512313,46.950806,34.888355,-17.447973,-24.044497,-13.9498415,23.445827,-7.745216,17.511093,-8.058912,-8.342001,-7.4570785,21.474558,1.509427,-1.6257315,16.66627,59.715675,22.21816,7.412254,-4.126877,-13.583451,17.209745,6.2333546,26.238607,6.595623,19.234507,26.95486,25.795107,7.858957,2.8588855,-9.1138525,-2.3393211,-17.905525,-6.417966,1.3739309,9.084778,-15.3939495,-5.562325,-2.1711695,2.8966835,12.802426,7.3637195,26.772495,6.5006857,-40.450264,-7.7011404,31.758482,-14.367333,-4.308704,7.4800563,-8.751162,14.318127,7.117683,13.786757,2.316333,21.068167,13.265591,0.5787809,6.0623884,13.225196,-3.6875935,22.963625,3
2023-10-13,Phase_3_fin,383.8692,-228.55609,-10.1677265,-36.620296,175.49788,44.23301,-102.608154,30.43738,-73.84745,-16.00247,202.43951,111.50248,-83.50926,144.22165,-36.31412,155.16783,92.385574,-125.27619,51.437263,-118.4105,20.405916,128.31296,30.433931,-6.0317316,-74.82374,-52.478645,47.638103,55.73632,30.263762,-3.651174,-12.392196,-18.64539,79.82364,63.244938,-40.21893,-16.686874,-71.80596,-10.166561,25.686403,45.100254,-2.9705458,-4.900084,-8.499201,19.597492,-18.1737,25.105068,-63.301353,1.5995351,-13.478509,43.002773,18.673012,23.556915,28.328556,-100.484024,11.41512,-32.059975,5.8056912,-4.385527,38.136524,-39.567547,51.623505,-29.184093,-7.671466,27.882818,-10.737588,24.005964,-0.42222968,-0.72144556,-37.98237,-30.928717,-25.157896,39.60825,29.550488,-3.8207943,17.042814,-16.720871,-9.77349,-51.082226,2.8620782,-10.023458,-24.553864,-11.5283785,-38.939396,63.89555,-35.078728,4.607007,-6.513259,-63.98124,20.240314,-4.0142736,-29.593658,7.72411,-26.883707,-25.828999,33.366917,19.168232,36.025467,39.727413,0.87567645,6.2923284,-25.981606,14.833395,2.1484888,0.9007414,-37.640354,42.25374,-7.3148656,-28.008253,-22.229404,4.4070563,-21.624226,4.438187,-58.97131,-5.267899,-6.633495,17.75624,-5.703888,-4.764595,18.732006,5.123376,-13.121096,0.57348895,-5.5177083,4.3984704,55.969753,-5.522466,-12.440611,6.397017,-33.082542,-20.552914,-21.582022,17.892147,14.544993,-2.4821157,31.24064,-8.402406,-4.375449,-10.734505,-15.049982,14.295603,-0.8818609,14.225174,3.2987494,25.526548,0.6147101,-1.4318767,7.5284925,16.989729,-1.8399727,-9.399509,-8.688252,26.50497,3.9106147,10.66117,-32.22767,-10.683266,1.4183917,29.157337,-12.27405,-4.0576477,16.929096,-7.202707,0.7028448,4.802607,-7.902793,-5.3159294,-9.482922,9.029976,0
