date,phase,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,cluster
1998-06-13,Phase_1_debut,95.395615,-274.48407,214.18863,-64.98992,14.142322,-160.23827,-295.92798,-0.7398252,-131.84265,92.92346,169.93689,-88.67657,26.205158,7.6886888,205.3069,-128.003,-19.757315,-53.54931,14.225466,-66.43655,-1.3560045,27.266794,-201.9413,-28.018486,83.82483,38.23476,22.021994,225.36397,61.460022,46.246197,-36.927803,82.324814,-19.479673,-28.320826,37.65046,-3.3561146,12.137114,23.268929,-22.855398,-152.65567,45.094124,113.5382,-35.572605,22.140871,1.7326797,-38.336193,-53.19508,-29.339947,-38.550415,-18.575012,-93.084305,-69.936516,16.665342,48.14088,9.242109,-70.8147,59.147583,110.36201,-69.026665,-104.8309,-32.012783,-38.069168,25.767439,-36.09466,12.826359,8.943485,-13.365088,-119.59729,-39.85565,-23.771597,44.6741,-7.624608,-39.622494,-21.81792,47.587296,-85.848946,-59.004745,20.156982,5.5423384,6.2889576,16.177485,1.5440414,41.448055,-15.717824,16.250965,12.821289,40.62791,-46.60625,-5.0986605,-9.522338,0.5475648,7.8041396,-17.677555,-4.516922,5.59929,31.520851,10.78845,-19.488129,5.393354,-7.0058846,-42.908115,-29.506216,-0.5832627,-1.1442696,-3.4847827,-25.676432,-26.487753,-5.4751024,27.237679,2.6308036,39.635483,29.73823,7.705467,5.5569463,-20.27524,-2.6320152,6.85582,27.994415,30.160316,-16.14895,-7.6273127,10.088473,0
2013-06-08,Phase_1_debut,-106.84233,126.26044,-73.08063,-11.220484,-165.08195,-11.967675,-8.067171,5.4249387,-112.713264,-23.451998,-210.14545,-144.77008,-33.15046,-38.1927,1.2649615,-162.02277,-73.128334,-16.27446,26.35956,-20.145403,-99.40879,102.43753,-79.19054,-187.35446,-23.341705,76.15734,14.067059,-25.862848,6.9575753,229.70879,97.15751,9.156024,109.937195,-4.2485375,-5.0868816,134.30363,-0.6031986,45.532295,-61.519,6.772623,14.947309,13.899,-2.0648842,17.340157,5.845313,68.90536,-43.52908,-42.316753,3.4609678,16.052408,42.15049,6.0209403,21.4424,-57.355667,2.196295,17.289293,10.028631,-57.097893,46.718388,-21.388256,-9.657151,-8.376007,-38.219154,45.561977,30.142132,15.284501,-29.940027,5.3229847,-29.544367,11.521465,-0.83349776,0.73726565,35.93418,-17.20626,7.151985,-8.20712,-26.169785,-25.363594,-24.765188,4.400542,-25.833757,45.184116,-17.044266,34.497375,-9.409388,-21.165512,39.008038,-37.218735,-0.9324014,-22.562613,39.752296,-31.68621,-9.835021,51.285492,-12.368678,-74.73557,-18.966408,16.18284,13.496286,31.971317,-51.368267,-45.01135,14.914215,-15.761278,-16.233139,58.354435,21.047586,-3.2756846,-8.373192,17.982494,46.42426,5.6161375,72.9795,-36.295776,-46.00297,8.014117,31.044638,19.978195,-5.134202,20.693695,5.405932,-41.136845,3
1993-06-06,Phase_1_debut,141.26807,28.194376,-31.34741,-28.829077,-18.294468,-6.7665977,40.129395,-47.207413,-100.883835,-17.835531,-200.65395,111.59613,-9.048828,4.8422847,-87.87971,-161.29892,-64.1377,15.106537,95.5362,32.02846,-11.018401,-44.95994,-14.303746,-18.069164,-61.52204,-28.866653,22.012918,6.786766,-113.60028,-50.16347,5.6579523,26.203535,-30.394302,-21.718489,-88.52264,15.809933,110.73999,-22.897535,-34.26864,-14.895538,-6.837846,-142.1583,83.52789,74.76032,17.286232,-108.44495,-22.736612,-53.898895,54.883404,19.572788,-68.03481,-4.2599187,11.387067,49.04628,104.59631,-39.40466,57.10462,5.98457,19.114737,70.73796,5.436467,3.6398997,51.74937,-25.583286,-28.515804,-21.36145,79.24891,61.057716,32.947334,100.78399,49.005287,15.366573,7.678177,15.681617,79.907166,-28.877527,17.77153,-47.64012,-63.35191,73.2867,-12.429065,46.048717,64.60294,61.82252,39.83736,104.75894,114.002846,-88.44003,-130.53955,38.918495,-33.45489,-71.70602,55.23391,-0.31422284,-88.60697,70.40699,-142.0297,-31.781075,72.0519,43.0251,-1.0816576,-40.4288,67.61411,-36.64488,-55.72682,-132.29042,64.65271,10.689677,40.505714,28.33317,-37.290966,-9.246604,21.989079,25.623144,26.471786,2.8823562,15.160781,52.21906,-8.666997,-14.461561,-19.977127,-56.93059,3
2023-06-29,Phase_1_debut,189.06087,-214.38824,28.634733,161.54724,-104.18935,-48.191536,104.16021,128.6859,264.012,157.12021,9.500693,146.28268,-21.299807,-18.999825,44.07976,-97.42908,-90.69142,-64.62065,-58.409073,-48.84272,-47.953384,38.336563,-40.12449,-80.3712,9.406926,-3.310883,50.60051,-29.881998,-0.0400148,62.669144,-79.33888,7.834039,44.472195,0.4887117,-15.638201,-56.437126,-39.665974,-67.92062,20.986425,-21.979193,-7.8769026,-7.1556225,-20.805933,43.030468,-52.776928,-1.9513958,-42.924656,21.635382,-3.1524997,11.224498,30.722694,25.965279,-4.1541457,-22.115973,-6.6067495,32.534462,-7.016788,-19.688227,20.641104,-8.695028,4.3167667,-6.021198,45.62076,38.25698,-8.498781,-40.96392,-50.995155,12.508347,-23.120977,-8.910986,24.98388,-23.205486,-44.286316,30.95938,-64.1826,6.1847334,-8.442419,12.569792,-64.52378,-1.1743159,-63.712307,-11.051538,11.512087,55.495655,-39.88707,60.332855,-35.57329,-10.702172,13.596039,27.40842,-1.5854425,-9.759856,-13.34677,25.86781,23.192713,29.03923,0.30433714,-42.5732,36.10578,-22.53227,27.704765,0.50426596,-13.154042,-12.857402,-23.10552,-19.927332,-7.417939,-14.834331,12.045491,-21.780548,-30.966928,29.83417,19.606129,-26.0011,20.296143,-11.163817,10.021825,22.535326,-7.2767353,-22.162317,-2.2642226,18.426918,0
2000-06-02,Phase_1_debut,-280.03476,-120.45136,-161.74626,-118.6443,0.638407,-32.875603,-106.27481,-130.4459,-129.78076,178.88004,-72.790794,23.110933,93.328636,-60.256596,-98.65023,-101.63645,59.917828,47.91908,-51.070667,-2.025151,-42.8846,41.324627,-2.1953182,-35.14537,89.50293,-71.63288,166.7672,19.667646,-65.112495,-21.200068,17.614037,-35.87581,4.3724184,-88.12756,-14.995945,0.42861995,86.53002,-1.7094796,60.07785,23.911005,-81.85988,-23.0091,54.224926,-29.099886,46.840714,22.711983,-5.785835,-32.444706,18.551659,-25.112566,19.448324,-1.2175925,-2.0042078,-15.067621,-8.763989,-35.464294,-24.770546,-61.250305,-48.64875,15.977677,81.35365,53.34633,-0.6371832,4.4628115,7.4895225,21.628435,-47.452095,-68.44722,-5.216175,-42.09132,-98.81358,27.317205,-43.93769,22.124947,15.627268,-49.645706,49.812637,109.28538,-22.542822,42.688744,67.43201,-89.16077,-45.217922,-99.777016,-61.671745,-14.722022,-66.060295,154.38574,45.02103,-66.63842,32.48339,-74.73356,-28.687485,12.759669,-8.67292,9.5692215,8.042456,13.7287,133.05142,-47.522964,-54.73814,27.61544,-16.21222,-58.057964,14.920886,-156.97948,94.10848,-61.918636,88.94258,-27.851917,67.209015,30.914295,34.912506,42.25487,-55.82634,28.459097,-23.13883,12.441171,49.734135,31.40476,46.816425,8.68875,1
1989-06-23,Phase_1_debut,-230.27325,33.197945,-184.01355,-173.2228,151.51877,50.57638,-7.0486035,82.0507,131.03212,-79.87236,10.901203,133.78789,-26.396,9.217635,-42.470505,1.4887288,-177.0378,-17.764149,-88.27403,-112.45105,-80.60233,14.5200205,46.48875,138.45502,-7.517786,-23.554323,-53.47754,66.25842,60.590954,5.552445,-1.6338372,45.153908,4.5665665,-34.69898,2.5012617,52.040527,51.52373,102.18851,-5.3978753,-44.455166,-43.311447,42.480186,3.9274127,-1.7281879,-2.6195714,35.633,-94.90571,35.075073,38.724327,35.275646,-20.79762,73.20066,-20.71657,3.1412592,31.278996,24.502874,27.10828,-30.349155,-37.31052,-4.53264,-35.303978,1.0724477,60.183506,8.489034,4.3654804,0.29941913,8.802908,14.276067,21.715382,1.1252003,-27.399632,45.375195,29.81161,-13.749288,-4.6587486,44.12689,10.827954,13.98191,-5.5048804,20.318634,0.19273314,13.4748125,-18.48716,23.240587,-7.9628105,5.1109805,-8.698262,-12.7513485,-21.017841,16.543407,7.1297073,5.705929,35.973255,35.899418,14.681051,1.8691791,21.646492,-3.7476242,-12.259617,6.7811947,-20.460325,-37.284924,37.025272,6.2263565,-15.495932,1.3083999,-7.6758904,-57.06147,13.273312,-16.647522,-8.229279,-31.043116,-0.45520377,-0.6285719,13.612138,6.108756,21.69811,-11.091814,19.725494,19.292095,8.9171,17.465511,1
2012-05-18,Phase_1_debut,-76.094154,-132.04553,-35.184242,148.15643,-209.97278,184.12347,-38.24459,-127.25496,-129.39551,-39.209003,-70.65122,-115.50436,-243.7026,72.32812,-25.334974,38.27906,14.403651,-39.098667,24.270119,-1.6375709,-102.47241,106.6194,173.64922,89.3868,169.67064,-7.928498,-67.20626,-52.6552,-9.889905,-6.258383,-131.16281,88.79216,7.80108,8.310895,-44.655186,-15.143211,27.4841,-17.988163,-34.054573,-76.65295,23.698854,-4.4046206,-21.673874,5.0487657,-56.800983,-63.329746,-16.207108,-46.301235,-10.789478,-8.681308,25.762028,-1.985342,13.29191,-6.1025105,-34.828022,-27.936153,16.098345,15.385932,-0.19619879,14.886598,-25.814648,0.67133594,1.8560858,-0.30270216,-12.470009,-3.251127,-13.0234,15.851071,9.176644,-6.8683476,-5.061947,4.546685,-5.121138,-15.700212,5.4186697,-11.622626,-4.8361936,13.539318,4.7456446,-2.3530295,-5.8309937,23.128672,-13.958593,-15.032296,-16.773035,8.92201,-20.017271,16.582125,9.164098,1.8846282,1.0438737,19.062439,7.1237664,-8.136142,6.9416323,6.6258163,-10.695034,1.2806872,5.167738,-15.270186,20.058458,25.782274,-13.920178,2.6765413,-0.98716426,21.28796,8.548416,25.658915,-14.608214,39.224113,0.70263916,24.453562,9.280041,-5.249379,14.509143,-31.624632,15.379796,-8.721064,-3.7171066,-5.9934993,5.670008,-21.192478,0
2007-06-19,Phase_1_debut,-23.538315,3.8810005,83.94406,87.59103,16.659283,24.464077,-40.550568,-8.837449,-58.072212,-106.11609,68.017395,-9.064636,1.6980959,-59.381165,85.9181,109.18885,92.86943,71.21664,-10.729276,-68.235695,-16.264229,-202.89987,5.120219,83.245636,-102.63336,-170.74312,154.96173,6.3749695,-152.68524,147.7623,29.373037,42.720688,34.241272,26.91535,90.28693,-12.756541,-26.037172,12.834379,39.25898,-63.45875,-2.141974,-73.66997,-91.70156,-8.957583,-30.862812,-25.662802,-61.56439,-20.04349,51.844196,-12.5470915,14.630779,-1.3548915,8.636458,-0.7006107,-58.864143,12.518129,-56.632164,-11.786274,43.019707,-31.274368,-28.256115,17.967178,20.508131,-34.247566,17.316809,-4.0269766,12.703612,-2.0319161,26.81677,9.204872,7.118867,18.807215,9.80226,23.772846,25.224009,22.005774,41.539173,-3.6174068,-30.323366,7.9052844,9.430083,37.269817,-36.597343,-61.32047,-41.90686,-17.666588,-25.33253,-1.1107075,-31.969643,-29.116476,-65.03179,-6.4981985,-11.208013,-38.231236,13.813094,-4.555932,0.75634027,23.420074,-28.548855,12.889545,-26.391224,-2.193447,9.2102785,-1.6275505,-30.162876,-2.7024121,-16.147213,-13.343815,-22.770212,15.88326,31.620678,-2.3319411,-0.25875384,-5.5806417,-13.094399,16.5951,-31.642862,-17.686102,-12.105394,28.179514,0.7585174,10.611718,3
2009-05-15,Phase_1_debut,-25.728498,-81.56817,-102.57856,-57.951645,-116.05167,-47.338955,267.26114,139.63756,-172.44377,-74.72947,127.41328,-11.083683,29.999899,60.499153,-33.888107,40.326336,35.02805,48.175312,-38.04401,127.62925,-76.458916,88.809494,9.454818,-76.24339,-13.18101,-16.125887,-34.971306,-11.992155,30.83699,-17.212791,-9.192767,-167.32352,-57.154312,-262.78302,140.0575,55.373756,-48.887005,-62.799522,-37.10473,-93.42739,-8.350162,1.719052,32.20209,58.535973,-24.250267,1.3740538,-47.93167,38.17163,30.15767,5.963127,-22.07538,49.5715,3.1261158,51.393253,-32.741127,-11.840523,-48.112743,5.2665277,16.13168,-12.642445,5.877395,-8.022683,6.9979057,-10.991546,-6.0671268,19.594591,5.946477,18.411877,-13.678717,-25.57448,3.3650641,-14.994611,-19.694748,-10.972339,-10.618089,-17.519247,-13.865743,-18.59985,-20.028913,-31.683014,1.1403203,-7.574053,-25.892365,-10.055729,14.238661,15.959322,-12.0791445,-21.590006,5.136411,-10.159323,0.78094375,1.4527355,12.3309145,-18.386078,-19.048336,-7.7898393,-20.387781,-18.466375,-5.5176826,-17.158264,9.130821,-14.2049055,9.692231,-16.42041,-9.083449,-9.261583,13.875378,4.4209394,37.170246,20.64526,-0.24772856,-15.0729685,-23.999022,-11.14447,-17.46237,-1.1282256,9.408806,-12.463476,4.3949375,-14.597021,3.8150365,1.1503074,0
2006-06-27,Phase_1_debut,-53.93748,-154.58626,-94.04832,-57.064,43.407883,-83.653946,139.54315,-4.8063693,-68.77106,-8.92314,-15.363576,-97.80646,-65.938194,-84.80773,-64.79409,-139.23926,59.789436,149.04263,-134.42377,-44.04272,49.69772,-201.91275,60.71226,-42.62865,-43.151295,58.444942,24.903843,56.034344,-0.0758015,-41.97906,-28.04501,34.04892,1.8341556,93.661736,-72.52443,-7.059042,-14.952923,-41.850914,-91.06449,31.545837,31.123564,26.311455,36.05235,27.223934,-21.451815,-81.72462,-23.264921,5.185993,111.99198,116.113914,30.85284,-37.737957,-21.805775,17.29998,-84.69296,-31.932758,2.486246,-48.63901,19.427896,62.242786,21.49898,-163.34398,96.83362,33.841568,-23.633461,2.479202,-65.068924,7.6269464,-4.108965,-47.580044,20.376657,14.383753,-25.469116,7.8751264,39.192734,-51.038242,-1.681226,-28.2515,15.873354,-36.132904,-25.836966,20.5424,-51.480797,14.300819,28.726942,49.810093,18.74956,6.612685,18.770836,-84.03016,-24.317219,20.218582,12.392862,70.66167,-35.86196,30.074255,-32.95857,35.757458,-1.2146755,10.215431,4.2639623,20.178637,-21.78131,80.63802,-16.082504,-18.417948,-0.45964798,-31.495745,24.419384,-68.28315,41.44623,56.90689,24.859385,-48.66317,22.301521,-46.8909,43.9168,26.788818,9.969397,-26.84087,71.00046,11.333257,0
1988-05-26,Phase_1_debut,-188.17549,14.590864,212.0752,-74.10099,94.01521,-163.39922,-78.00166,55.93396,-74.54353,-99.96046,119.94657,-77.44426,-156.47688,-11.970768,96.466835,-16.504547,-98.808655,-38.95051,140.48587,58.349945,-77.51039,-68.490005,-101.05198,-55.427208,84.57658,183.9406,2.8220716,1.5881082,-138.53008,-121.90245,-65.00104,-54.024246,9.571213,48.56492,-27.527618,-66.16815,-14.214856,6.9262953,21.158024,34.81726,-7.572258,-107.783905,44.09374,-45.697903,19.003546,15.788494,-21.82885,-75.82184,162.68683,-7.251437,-33.459736,179.56271,-90.070335,92.26842,8.180223,-4.2341313,-73.930176,-7.110112,-50.216183,88.18894,-2.420681,14.69377,-68.040764,36.55552,-21.343475,-43.63057,-70.525635,-70.039665,-53.38547,9.819183,-28.419607,-50.121094,25.69712,-93.80593,-35.1764,49.955727,-64.154724,-23.429462,-17.49793,28.580954,50.231884,-16.88437,-29.716959,19.864008,-3.082446,12.754047,-12.478027,-3.403659,-25.111246,32.062565,-23.318668,6.722103,-14.363644,0.4463273,14.252978,-24.47238,4.538674,13.102194,0.8699793,-5.7454085,-9.842876,9.162386,-3.452044,-4.254821,14.760805,6.413878,-11.977119,-17.664164,-22.607866,27.25158,0.30267313,31.612696,-1.731524,0.0642061,-1.8812087,2.0384815,1.4745444,-7.6864514,-16.787878,5.3147,0.25125688,9.747355,3
2005-05-16,Phase_1_debut,189.09766,73.07191,73.432144,124.43746,309.73456,-15.657984,94.63954,-176.29344,-33.135445,-32.29787,49.610996,-18.932741,125.97179,85.87619,7.8011985,-118.46458,6.4733167,41.905853,46.77365,60.59641,-80.27706,-5.4431405,75.85212,73.65051,68.121574,-11.017819,91.77403,25.705626,132.15489,-25.962929,32.03341,-29.616463,53.981613,-29.6426,-59.027145,82.24797,-0.91622823,-24.992697,27.925137,-26.659803,20.063984,-48.476994,19.982183,-28.854637,-34.785202,33.04192,17.802416,-12.289043,-6.7536397,19.922659,-6.00157,-34.529274,-35.18337,27.625378,-33.623535,50.84939,16.14984,42.25913,-16.538063,-14.979364,47.196644,-18.045437,-21.957718,-13.047783,47.498062,-43.793472,-48.52245,34.540195,4.722696,20.405119,11.843311,33.84274,-16.627247,14.4265995,-0.110279225,-6.2190013,19.620789,-21.073267,9.063749,-21.083982,32.078663,61.207546,32.201057,40.87057,-2.6172512,13.855401,-41.644512,-26.40114,20.92548,-29.1794,2.1384656,-14.055592,7.829606,-28.261776,28.511702,-10.171393,2.5585802,54.948578,-12.060138,-19.682602,-97.027084,11.767741,9.657083,39.160553,-67.47891,-44.98325,-23.011969,52.26022,-59.151424,13.531689,-50.61528,-0.26140806,-22.576952,-26.465366,-52.85637,-14.971753,51.848877,-20.43386,-7.528239,71.825035,56.04217,-7.7860856,2
1984-06-16,Phase_1_debut,-199.65529,253.88968,48.936974,324.11896,-126.2224,-82.6985,29.898458,27.977343,65.59549,107.37444,-8.385429,-33.795822,-12.953643,-76.43631,-49.90497,35.991867,-7.703091,34.241722,-83.21692,111.23805,-32.70964,-56.18902,0.6095816,58.594524,36.557735,35.668026,-65.766716,44.02123,-30.998978,63.830605,40.75643,-78.47775,-32.44241,-10.701302,0.5831574,-42.019886,101.84401,-53.26994,59.501156,-32.70039,43.211193,32.38975,-69.84748,-117.97215,60.106495,-41.233734,-19.510645,-54.245872,-93.864555,89.25558,-41.38604,-0.5381621,-36.504337,71.542595,-9.891979,100.64887,-0.0913967,10.667477,-62.68677,16.536743,-31.152266,-44.324867,-53.05079,51.08927,-9.918729,-14.9717,53.39139,50.986355,-2.243632,29.283842,63.62119,-35.22646,43.140633,-37.249863,0.14405598,67.8406,-49.028152,18.301888,103.21374,-104.36861,-22.815212,22.594137,-13.586833,-15.226399,-131.97769,16.324497,37.701008,17.495062,-23.249,-7.971427,13.124186,4.742559,-45.350426,10.978066,-90.476944,39.258022,46.978184,-17.10389,10.714092,-27.292147,9.5085,-0.89124596,-12.519153,-6.8533854,0.16936816,-18.27948,-1.6242065,-43.001343,26.644981,-58.03413,-0.107253216,-69.47778,21.25875,4.491755,14.021815,18.352772,10.883863,-16.495981,-2.0966198,0.96328604,8.8985,-28.864325,4
2009-06-29,Phase_1_debut,118.10065,-17.247602,-10.855339,0.51200974,-13.993951,-32.367657,110.96449,122.25715,-127.916435,-122.48934,124.5434,144.70291,-28.393679,131.31218,-161.63297,99.03936,57.241795,34.855133,-93.94601,-96.03173,-71.94528,59.151436,-169.49535,25.383934,0.15924989,-3.457143,-14.43617,70.892784,8.701738,26.761883,-12.0510025,93.14645,95.327644,86.79157,23.892887,11.002289,38.730206,-54.472927,19.812502,116.76681,55.493702,-33.875046,-1.8033063,-28.08325,-11.9825945,-55.585754,14.652313,-26.183846,15.951642,-29.717863,57.101746,-18.997566,-4.003639,-50.6982,-11.488466,-4.466873,0.50818175,-27.093336,-6.5922456,-44.4907,-34.268715,6.612622,4.9426713,-2.3379662,-2.8790367,-51.972725,-68.965935,-15.593431,-47.00631,11.561799,23.068624,-2.3015628,9.736858,-24.572172,-28.946974,-4.510389,37.501907,-12.347006,-33.626534,-29.73771,-17.579845,-76.482124,-36.303455,3.5928655,-6.59424,-59.191788,-16.289356,-21.855541,96.597855,-46.554443,-39.692177,-9.322217,13.041188,-17.028934,-67.072525,40.84299,-61.742878,-34.780964,-32.404263,-39.529217,12.640807,33.211792,16.339464,-14.462546,-11.881313,-32.063972,57.5244,22.82561,20.402205,6.4116297,-42.542156,-60.76746,22.75146,16.645525,52.064594,-9.607208,17.426579,-4.9687715,-39.317146,32.79444,-23.506607,1.9464046,3
1997-06-27,Phase_1_debut,328.75702,-108.03563,-351.6063,144.43213,106.377144,-77.358635,-141.35757,40.93129,65.05966,122.83282,-60.461548,51.867912,103.869545,-18.329645,29.404398,93.25638,69.26054,-85.630806,-28.98038,-80.17846,36.381462,-24.495596,15.372157,-47.65963,10.448334,-49.889984,-78.8569,-5.890537,-47.578392,16.080654,35.13801,57.237183,61.54086,-53.545456,14.349211,-4.1727467,-5.8730316,116.17444,104.91833,-116.00576,115.46296,29.03633,55.987446,-42.018024,-62.469696,-20.394978,59.84611,25.179838,58.37707,-65.90961,-4.8552475,-26.73714,-67.997025,81.41737,70.410225,-50.364853,28.38583,-42.526245,-71.76279,48.67865,-3.4896116,-63.838554,-95.66643,26.236755,77.342514,-32.99339,5.5569735,96.08765,5.872367,-9.54981,18.96886,-96.525215,-44.587322,-76.04973,23.213688,45.874622,13.393485,-107.07916,-10.519568,-20.952524,-45.380245,42.44352,-21.707153,-70.464516,-67.466,3.462411,-37.0224,56.557148,67.32383,87.40467,-28.947508,-7.878679,68.87072,8.777378,27.4064,45.380768,-34.238125,-42.0528,-80.74579,112.711334,-27.95823,-20.291067,46.17807,-67.20228,14.073773,-57.489403,39.03691,59.243034,-0.22274904,-24.981197,-12.881721,75.050896,92.46338,1.8941858,0.54146963,59.30307,-62.160816,7.2119427,35.830727,40.723873,41.257957,34.420433,5
2006-06-21,Phase_1_debut,8.252555,-169.07303,-81.83112,-67.49001,71.66548,-59.878036,135.88953,-5.268199,-107.58199,51.12596,-10.482506,-116.332565,-106.95033,-128.70435,-20.74497,-80.98404,51.717533,150.23619,-137.54773,-24.77409,61.70382,-210.21243,48.997818,-3.1555586,-34.361958,9.600143,42.345688,53.603325,44.577785,9.221981,-27.19107,46.275494,-41.089222,-7.2412634,-37.95512,-18.776585,-38.43316,5.376657,-98.79464,68.5661,52.521507,20.098259,11.491401,21.641157,-6.682967,-29.204082,54.65423,22.481794,41.051838,145.28036,3.5807981,-41.16499,-44.77991,26.078173,-47.17956,-1.255481,51.951557,-38.450836,42.136803,32.034454,-0.73313755,-106.84359,48.21854,3.905549,21.797686,38.48288,-81.00544,-23.142063,37.166504,-31.241524,-20.727789,0.35023037,-16.520172,-21.640583,-6.9938025,-14.707591,0.32819042,-24.438356,57.368244,-26.21622,9.50558,-49.17273,-14.739557,0.86647505,-28.357996,-34.709454,3.8655007,38.78509,17.20374,59.77106,-21.36682,5.833069,4.8878016,-30.201351,-0.11055202,-1.2757368,6.8570724,-14.187549,10.533486,5.6722374,7.985998,-11.995358,9.475708,-14.006691,9.395842,20.789484,4.0108185,13.181802,-48.8612,34.339123,-39.427036,-13.440028,-21.204052,23.381128,-58.976048,52.845993,-17.294287,-9.396112,24.433903,14.767393,-19.764439,1.435384,0
2005-06-13,Phase_1_debut,192.45378,46.805347,-20.184492,154.85301,227.09737,67.31597,129.66731,-233.10068,14.530698,-62.38035,-30.15243,36.91229,54.40024,111.60648,-107.53542,-125.01229,25.482939,-60.166225,-52.778465,50.13286,18.890503,87.204025,-17.766968,-8.881259,-72.302055,81.20188,-74.76513,40.364685,-148.70638,37.698597,7.0473514,57.046158,-55.47269,15.93173,16.869093,-42.88867,-49.362076,-15.408133,-86.37918,35.385372,-35.742897,17.219938,8.735558,28.18702,48.18703,17.686195,5.615391,29.168678,61.871807,9.352131,25.359821,19.335245,-44.951843,2.7093813,-34.4837,25.949644,11.521626,-33.557934,-83.3144,-113.46574,-15.827257,36.062115,2.6770003,35.863846,7.0117636,-8.552719,50.77427,-0.5161972,70.962364,-16.74992,-0.5389787,-49.56167,-37.168945,26.256067,19.93722,0.011439384,-22.556864,60.671497,7.4074345,-9.702986,24.619415,13.54437,-30.046535,21.142153,-37.159306,5.931585,12.624018,-17.896536,-27.355658,0.2903826,32.520565,9.56552,-8.422722,-106.1439,54.32409,10.001183,19.548786,15.84624,25.694965,-42.444168,-29.86889,-10.60121,27.19185,47.82251,-26.646566,42.196148,85.792496,10.717863,27.4112,-17.185972,-50.214886,62.794624,18.380215,-45.940804,30.062933,7.923157,-19.208607,-31.777277,34.826515,-10.660155,-4.036956,32.984745,2
1989-06-06,Phase_1_debut,-298.83167,13.65921,-200.4926,-124.26108,146.88702,6.204052,7.0389094,108.95906,73.33015,-109.43273,-13.040085,42.708115,-98.359985,58.291847,77.681465,-44.503242,-83.138596,-19.787487,-39.81468,-104.738976,-85.48764,15.726459,90.618835,33.972946,24.773691,130.48372,33.036995,62.6509,-53.63506,32.380318,172.78464,-61.049065,-16.76856,17.191355,5.255212,-83.42638,-68.49139,-81.55492,-16.213068,-13.023658,22.697815,27.192076,7.5147896,-0.33971816,-28.167969,18.21065,92.68375,-23.659431,-14.625156,-48.63916,18.638403,-48.242855,22.224443,23.498627,7.910362,-20.580587,3.2888908,5.061321,15.551852,18.697449,17.660252,-12.387087,-5.8604064,-28.16912,-38.198387,4.0948443,39.44227,16.064554,-26.854368,-1.459187,-1.9184445,4.8613467,1.7131006,-10.235146,-7.22664,-41.884804,-36.27368,-4.727413,-40.96751,-3.7813146,-9.32426,-5.661317,3.0907722,7.2608933,-46.523346,-20.632776,17.229933,34.84586,15.806676,-35.22591,-7.777645,9.157008,-9.652518,-6.6655374,60.54934,10.168653,-5.7732363,-27.651087,30.922636,7.9111896,-18.660152,-14.301404,-65.0935,18.67832,41.084965,3.540092,-7.2622952,8.294358,7.8046145,-24.473965,17.955322,-32.836494,35.628693,-104.07633,-1.2048866,-13.833429,-68.47933,83.915276,-24.241789,-22.400927,0.5715282,-31.780285,1
2003-06-25,Phase_1_debut,19.832947,9.179805,-25.713242,-67.84115,23.735243,-72.26441,-133.94022,-96.37072,101.244316,20.557678,129.52028,24.502043,-97.33173,1.2901096,0.08244326,100.00409,-25.678917,-171.6332,-10.017313,5.4083924,-2.8722754,-82.10719,-21.781223,21.954695,-20.167467,-21.645195,59.706676,-123.006516,45.90358,51.18846,63.531956,50.08006,-7.855076,-242.72781,-130.90152,-47.32589,42.745396,-31.581028,-79.05985,117.32696,13.301035,39.814674,-12.220712,-50.16615,-1.0536947,-47.129063,-76.42721,10.43886,-22.498255,-5.3249736,-25.336346,-27.090347,-8.386059,-79.77453,36.96449,-6.582846,-18.116207,-9.407119,92.84907,-63.37371,72.22836,35.366776,-13.179218,-23.063469,61.73564,-45.20474,-105.5504,-5.998454,-22.061214,29.733551,-14.065107,-118.42914,-26.416622,7.2780385,0.082778506,-18.068188,-19.804333,45.024704,13.946535,-13.771394,65.38564,19.20966,-38.724606,0.8349545,-38.988262,34.665035,40.43309,-21.299582,-42.69997,57.63411,-76.207,-38.05864,53.00955,40.92873,-49.496548,-6.2035275,19.440962,6.1372895,-10.12355,14.981817,-18.849424,59.35522,-29.97525,19.060337,22.939493,46.841743,-14.903666,0.3876243,4.393183,0.26674417,9.174204,-11.036961,1.4780539,9.515024,17.342356,-5.546721,-4.384879,-13.301008,11.051515,15.712643,5.3225465,5.2250395,3
