date,phase,cluster,max_precip,mean_precip,coverage_percent,max_anomaly,mean_anomaly,year,month,day_of_year
1997-05-10,Phase_1_debut,4,37.544,8.843,35.556,19.872,7.04,1997,5,130
1985-07-19,Phase_2_pleine,2,34.721,19.541,35.333,7.655,3.415,1985,7,200
2013-08-29,Phase_2_pleine,2,79.875,48.142,35.333,7.084,3.975,2013,8,241
2023-05-31,Phase_1_debut,4,21.835,10.635,35.333,4.787,2.84,2023,5,151
2000-06-21,Phase_1_debut,0,26.344,16.079,35.333,4.369,2.682,2000,6,173
2005-07-20,Phase_2_pleine,7,43.51,23.552,35.111,6.236,3.595,2005,7,201
1997-08-23,Phase_2_pleine,4,68.765,31.647,35.111,4.721,2.913,1997,8,235
2012-05-22,Phase_1_debut,3,15.574,5.151,34.889,15.412,6.709,2012,5,143
1989-08-11,Phase_2_pleine,5,54.91,28.892,34.889,6.752,3.489,1989,8,223
1992-09-17,Phase_3_fin,7,43.518,24.738,34.889,5.603,2.877,1992,9,261
2017-08-26,Phase_2_pleine,7,51.027,29.962,34.889,4.4,3.017,2017,8,238
1985-09-20,Phase_3_fin,2,54.697,29.614,34.667,10.217,4.007,1985,9,263
1989-08-16,Phase_2_pleine,5,83.036,45.263,34.667,6.731,3.363,1989,8,228
1987-09-23,Phase_3_fin,4,38.917,21.005,34.667,4.352,2.704,1987,9,266
1988-05-27,Phase_1_debut,2,36.64,11.257,34.444,11.454,4.846,1988,5,148
2007-07-31,Phase_2_pleine,2,60.393,30.651,34.444,8.087,3.508,2007,7,212
2009-09-25,Phase_3_fin,7,46.885,26.107,34.444,4.179,2.85,2009,9,268
1983-06-17,Phase_1_debut,4,47.57,21.526,34.222,11.048,4.385,1983,6,168
2008-06-28,Phase_1_debut,2,51.119,22.88,34.222,9.226,4.7,2008,6,180
1988-09-07,Phase_3_fin,2,41.338,24.535,34.222,7.417,3.331,1988,9,251
2012-08-01,Phase_2_pleine,3,50.303,30.683,34.222,7.036,4.092,2012,8,214
1984-09-20,Phase_3_fin,2,46.555,24.879,34.222,6.944,3.265,1984,9,264
1984-06-09,Phase_1_debut,2,22.743,10.444,34.0,9.089,3.91,1984,6,161
2005-07-03,Phase_2_pleine,7,43.263,23.16,34.0,5.708,3.123,2005,7,184
2022-06-23,Phase_1_debut,5,27.642,16.28,34.0,4.569,2.697,2022,6,174
2002-10-31,Phase_3_fin,7,11.99,3.539,33.778,12.041,4.504,2002,10,304
2008-06-01,Phase_1_debut,2,17.761,7.767,33.778,10.975,5.099,2008,6,153
