date,phase,cluster,max_precip,mean_precip,coverage_percent,max_anomaly,mean_anomaly,year,month,day_of_year
1995-07-19,Phase_2_pleine,1,31.92,18.26264487640767,17.556,5.796,3.3407599157933685,1995,7,200
1996-07-07,Phase_2_pleine,2,37.462,24.196143138257764,17.556,5.192,2.8983135616787083,1996,7,189
2009-08-31,Phase_2_pleine,0,81.16,36.59016001979007,17.556,4.944,3.064123027655316,2009,8,243
2011-07-13,Phase_2_pleine,2,47.201,24.71086713332164,17.556,4.944,2.8723987117348724,2011,7,194
1999-07-05,Phase_2_pleine,2,47.805,23.408599762976923,17.556,4.364,2.5337874997518672,1999,7,186
2002-07-02,Phase_2_pleine,1,31.719,15.919558018068724,17.556,4.118,2.603906299790552,2002,7,183
2000-07-06,Phase_2_pleine,2,32.1,15.998921803939036,17.333,4.588,2.530611199645482,2000,7,188
2015-08-20,Phase_2_pleine,0,51.716,25.24203475316365,17.333,4.529,2.707381207397774,2015,8,232
1985-07-22,Phase_2_pleine,1,52.101,29.60267609816331,17.333,4.083,2.6891074216553696,1985,7,203
2018-07-07,Phase_2_pleine,1,27.633,16.51048415047782,17.111,6.529,3.5866617045100777,2018,7,188
2012-08-21,Phase_2_pleine,3,57.43,24.301973293353985,17.111,5.301,2.7499846693253165,2012,8,234
1991-08-13,Phase_2_pleine,1,42.547,26.55016698465719,17.111,4.661,3.0956240665047567,1991,8,225
1993-07-29,Phase_2_pleine,0,47.868,26.147046956149016,17.111,4.283,2.7946001713784767,1993,7,210
2002-07-20,Phase_2_pleine,1,43.164,25.357708398397868,17.111,4.005,2.69263414008932,2002,7,201
2023-08-28,Phase_2_pleine,4,52.782,25.58780844799884,17.111,3.611,2.5272503762346648,2023,8,240
2005-07-16,Phase_2_pleine,1,42.543,26.49219120176215,16.889,7.673,4.702667509435792,2005,7,197
1992-07-27,Phase_2_pleine,0,51.144,22.611406890969526,16.889,6.448,3.331258060452152,1992,7,209
2022-07-21,Phase_2_pleine,2,47.184,19.5142719745636,16.889,3.91,2.6394536775414847,2022,7,202
1984-08-19,Phase_2_pleine,1,79.589,48.63822499593099,16.667,5.044,3.0673335825686587,1984,8,232
2006-08-10,Phase_2_pleine,1,70.505,42.15333159128825,16.667,4.225,2.722292217179276,2006,8,222
2018-08-29,Phase_2_pleine,1,54.666,36.93956915537516,16.667,3.837,2.7513154805207765,2018,8,241
2022-08-06,Phase_2_pleine,2,32.716,21.096527975958747,16.444,6.861,2.975682268093904,2022,8,218
2019-08-26,Phase_2_pleine,1,68.923,35.1487689662624,16.444,6.754,3.824104309642713,2019,8,238
2015-08-02,Phase_2_pleine,0,34.142,21.37462671383007,16.444,5.703,2.98935330724586,2015,8,214
2012-07-28,Phase_2_pleine,3,49.781,29.64050548141067,16.444,5.624,3.069654244144424,2012,7,210
2002-08-19,Phase_2_pleine,1,45.269,27.44540079219921,16.444,4.986,2.95977224661868,2002,8,231
1985-08-06,Phase_2_pleine,1,231.351,86.89720336705038,16.222,14.269,6.079823502091305,1985,8,218
1995-08-20,Phase_2_pleine,1,55.777,31.64958729156076,16.222,5.859,2.808369582155518,1995,8,232
1996-08-14,Phase_2_pleine,2,67.276,27.815170118253526,16.222,5.205,2.806110720969587,1996,8,227
1993-08-24,Phase_2_pleine,0,79.154,32.92360117664076,16.222,4.387,2.4976454233810346,1993,8,236
2015-08-19,Phase_2_pleine,0,60.193,35.43320945844258,16.222,4.375,2.9329546302055163,2015,8,231
1994-08-15,Phase_2_pleine,0,54.967,32.55807531696476,16.222,4.025,2.662525057900061,1994,8,227
2015-08-31,Phase_2_pleine,0,62.763,35.72571988900503,16.0,5.221,3.0753544092061937,2015,8,243
2017-07-01,Phase_2_pleine,1,31.949,14.643750396039753,16.0,5.005,3.0626725244793,2017,7,182
2004-08-01,Phase_2_pleine,1,43.023,19.271398451593186,16.0,4.959,2.659567020526663,2004,8,214
2007-08-31,Phase_2_pleine,2,62.304,33.639608114538056,15.778,6.857,3.696289128985372,2007,8,243
2012-08-14,Phase_2_pleine,3,59.194,24.448110580444336,15.778,6.709,3.546118129560982,2012,8,227
2004-07-29,Phase_2_pleine,1,48.291,25.107758186232875,15.778,5.467,3.1328190693384395,2004,7,211
2005-08-22,Phase_2_pleine,1,56.409,30.417467708319005,15.778,3.531,2.474304923693567,2005,8,234
2006-08-14,Phase_2_pleine,1,54.867,37.16110178450464,15.778,3.503,2.613188544585688,2006,8,226
1992-08-31,Phase_2_pleine,0,120.725,34.663132081712995,15.556,7.702,3.058451985455516,1992,8,244
2020-07-29,Phase_2_pleine,1,83.086,30.37784983771188,15.556,6.501,4.125541987672379,2020,7,211
2020-07-03,Phase_2_pleine,1,24.598,15.62770197050912,15.556,3.69,2.4531004049097045,2020,7,185
2023-08-20,Phase_2_pleine,4,76.936,33.20353557041713,15.556,3.637,2.660698523139562,2023,8,232
1986-08-04,Phase_2_pleine,0,63.144,33.54410305576048,15.333,8.806,4.968811910872426,1986,8,216
2014-07-04,Phase_2_pleine,1,24.882,13.604263188182443,15.333,7.426,3.7938200595678766,2014,7,185
1993-07-24,Phase_2_pleine,0,44.493,26.076423700305,15.333,7.332,3.621353814312391,1993,7,205
1995-08-15,Phase_2_pleine,1,101.78,50.81829770406088,15.333,7.206,3.5579677743268827,1995,8,227
2008-08-21,Phase_2_pleine,2,97.309,43.74516896234042,15.333,5.627,3.144600239197449,2008,8,234
2001-08-23,Phase_2_pleine,1,67.434,43.32528432210287,15.333,4.668,3.106731453674292,2001,8,235
1988-07-30,Phase_2_pleine,2,42.084,27.59478741797848,15.333,4.297,2.747955925395318,1988,7,212
1995-08-29,Phase_2_pleine,1,59.114,28.98458082779594,15.333,3.852,2.6659574261345966,1995,8,241
2007-08-21,Phase_2_pleine,2,61.308,29.391955500063688,15.333,3.444,2.398100892831864,2007,8,233
2020-08-25,Phase_2_pleine,1,38.087,23.21136672254922,15.333,3.099,2.3931334717101667,2020,8,238
2015-08-07,Phase_2_pleine,0,96.332,45.58411617840038,15.111,8.003,4.092301271977887,2015,8,219
2012-07-12,Phase_2_pleine,3,51.06,17.754183839349185,15.111,5.819,2.9443908642066323,2012,7,194
1998-08-22,Phase_2_pleine,5,62.728,38.39934901630177,15.111,5.085,2.72788267226392,1998,8,234
2020-08-29,Phase_2_pleine,1,59.931,37.53092176773969,15.111,4.296,2.61821610650559,2020,8,242
1991-08-11,Phase_2_pleine,1,43.98,25.99954154912163,15.111,3.992,2.541678150354854,1991,8,223
1986-07-25,Phase_2_pleine,0,39.955,27.119219680330648,14.889,4.241,2.6725237144406098,1986,7,206
2010-08-25,Phase_2_pleine,2,40.989,23.433739391725453,14.889,4.167,2.8021438550632927,2010,8,237
2000-08-14,Phase_2_pleine,2,54.346,26.536296630973247,14.889,3.395,2.4033254241595228,2000,8,227
2003-07-04,Phase_2_pleine,1,38.133,21.55991780396664,14.667,5.567,3.374441160803245,2003,7,185
2004-08-29,Phase_2_pleine,1,38.311,23.792895634969074,14.667,5.121,2.8687966538952514,2004,8,242
1996-08-29,Phase_2_pleine,2,75.882,43.18943006342108,14.667,5.088,3.0999384932670213,1996,8,242
1989-07-11,Phase_2_pleine,2,51.732,26.125117576483525,14.667,4.968,3.2370975037040743,1989,7,192
1987-08-24,Phase_2_pleine,4,40.874,22.141784552371863,14.667,4.676,2.9742621079685194,1987,8,236
2012-07-06,Phase_2_pleine,3,22.174,13.92512891509316,14.667,3.399,2.314860636318725,2012,7,188
2006-07-16,Phase_2_pleine,1,43.97,19.67861327258024,14.667,3.382,2.523907727861818,2006,7,197
1998-08-05,Phase_2_pleine,5,50.712,22.38794925396259,14.444,5.554,2.810673398296578,1998,8,217
2013-08-25,Phase_2_pleine,1,101.133,47.91760520935058,14.444,5.231,3.361266497523874,2013,8,237
2011-07-14,Phase_2_pleine,2,55.138,30.94754289480356,14.444,4.691,3.0667274877557147,2011,7,195
2015-07-19,Phase_2_pleine,0,46.932,28.10856591738188,14.444,3.777,2.429180342299118,2015,7,200
1993-07-21,Phase_2_pleine,0,67.957,39.93317022919655,14.222,7.494,3.956768627165856,1993,7,202
2001-07-28,Phase_2_pleine,1,41.288,24.596080273389816,14.222,6.982,3.7267037647578496,2001,7,209
1984-08-14,Phase_2_pleine,1,96.728,50.55443435907364,14.222,6.609,3.692936805456166,1984,8,227
2008-08-30,Phase_2_pleine,2,51.944,27.676754653453827,14.222,5.785,3.0024332936502574,2008,8,243
2007-07-18,Phase_2_pleine,1,29.99,16.671537816524506,14.222,4.624,3.004563093726791,2007,7,199
2005-08-18,Phase_2_pleine,1,40.616,27.48018704354763,14.222,4.155,2.7575243739617745,2005,8,230
2016-08-17,Phase_2_pleine,5,49.305,26.85732997953892,14.222,4.142,2.417746242042097,2016,8,230
2023-08-16,Phase_2_pleine,4,43.095,21.55762855590336,14.0,8.228,3.487088401768444,2023,8,228
1989-07-13,Phase_2_pleine,2,28.037,18.04586505889893,14.0,6.202,3.2774293212829604,1989,7,194
2000-08-05,Phase_2_pleine,2,49.346,20.879712922232493,14.0,5.183,2.974000745287164,2000,8,218
1993-07-02,Phase_2_pleine,0,50.957,27.080254766676163,14.0,4.525,2.678542191229065,1993,7,183
2004-07-10,Phase_2_pleine,1,26.667,19.1546232889569,14.0,4.193,2.686342625059495,2004,7,192
1997-08-26,Phase_2_pleine,4,87.443,41.17456920563229,14.0,4.039,2.924563656869101,1997,8,238
2011-07-03,Phase_2_pleine,2,27.272,13.15448885579263,13.778,8.653,4.024004302972262,2011,7,184
1984-07-26,Phase_2_pleine,1,99.432,47.88968603072628,13.778,7.044,3.7762450525465545,1984,7,208
1987-07-19,Phase_2_pleine,4,57.99,27.858343662754184,13.778,4.853,2.988388193350293,1987,7,200
1988-07-15,Phase_2_pleine,2,52.427,30.037025236314346,13.778,4.64,2.9486112028860814,1988,7,197
2018-07-09,Phase_2_pleine,1,28.995,19.44437349996259,13.778,4.173,2.8466082052320214,2018,7,190
2021-08-05,Phase_2_pleine,2,46.521,25.67528638532085,13.778,4.061,2.4906724290389857,2021,8,217
2007-08-12,Phase_2_pleine,1,60.406,32.41381531376992,13.778,3.999,2.632185107240338,2007,8,224
1996-08-22,Phase_2_pleine,1,55.998,25.865844495834843,13.778,3.749,2.4994415767701987,1996,8,235
2018-07-24,Phase_2_pleine,1,25.646,18.704518964213708,13.778,3.087,2.4643710500279434,2018,7,205
2017-08-18,Phase_2_pleine,1,36.413,24.915076840308405,13.778,3.016,2.365420396642948,2017,8,230
1996-08-05,Phase_2_pleine,2,104.719,50.46712131187564,13.556,8.011,3.648724137822941,1996,8,218
2000-07-27,Phase_2_pleine,2,36.699,22.469500682393058,13.556,6.702,3.466597476393977,2000,7,209
1985-08-05,Phase_2_pleine,1,95.387,45.928982312562034,13.556,5.691,3.299095586026765,1985,8,217
1999-07-15,Phase_2_pleine,2,33.859,20.07659561907659,13.556,4.809,2.8210245315983133,1999,7,196
2013-07-17,Phase_2_pleine,2,24.016,15.319374709832864,13.556,4.479,3.147044400417532,2013,7,198
1991-07-27,Phase_2_pleine,1,108.893,40.569546699523926,13.333,7.258,3.241927572902662,1991,7,208
2004-08-13,Phase_2_pleine,1,45.619,26.823366117477416,13.333,5.453,2.762573776298797,2004,8,226
1985-08-16,Phase_2_pleine,2,78.548,38.988142522176105,13.333,4.985,3.246798608038624,1985,8,228
2023-08-18,Phase_2_pleine,4,54.762,34.25914951960246,13.333,4.621,2.9646635028722086,2023,8,230
1993-07-07,Phase_2_pleine,0,46.229,22.967416524887085,13.333,3.649,2.474024348726973,1993,7,188
2018-07-21,Phase_2_pleine,1,23.481,17.494931681950888,13.333,3.182,2.5127749608654657,2018,7,202
2003-07-26,Phase_2_pleine,1,32.083,20.773398480172883,13.111,4.466,2.9803956566935805,2003,7,207
1988-08-15,Phase_2_pleine,2,49.24,25.077783649250613,13.111,4.11,2.601172429597701,1988,8,228
2023-07-17,Phase_2_pleine,4,50.771,29.66247691138316,13.111,3.887,2.5760839908321533,2023,7,198
1990-07-16,Phase_2_pleine,1,26.535,16.928605276962806,12.889,6.087,3.3486855215888123,1990,7,197
1999-08-18,Phase_2_pleine,2,102.989,53.17991935795751,12.889,5.445,3.34587287395704,1999,8,230
1986-07-06,Phase_2_pleine,0,47.908,22.582319062331628,12.889,5.037,2.930270217252448,1986,7,187
2008-08-31,Phase_2_pleine,2,33.608,21.448989161129656,12.889,4.461,2.7510912374953267,2008,8,244
2016-07-04,Phase_2_pleine,5,41.364,27.427946715519347,12.889,4.13,2.693234130260218,2016,7,186
1983-08-03,Phase_2_pleine,4,33.845,23.63487866829181,12.889,3.58,2.609959454270571,1983,8,215
1994-07-25,Phase_2_pleine,0,47.514,30.92973330925251,12.889,3.571,2.5593332145722174,1994,7,206
2017-08-20,Phase_2_pleine,1,71.08,40.42382303873698,12.667,4.722,2.7632606444217167,2017,8,232
1991-07-11,Phase_2_pleine,1,40.792,20.55964389600252,12.667,4.416,2.781588696416492,1991,7,192
2017-08-13,Phase_2_pleine,1,68.696,32.803020109210095,12.667,3.507,2.5570222543390493,2017,8,225
2018-08-23,Phase_2_pleine,1,33.841,23.227188774517604,12.444,4.154,2.7574801836097125,2018,8,235
1999-08-17,Phase_2_pleine,2,42.313,24.69851349081312,12.444,3.992,2.637613775286289,1999,8,229
2013-07-03,Phase_2_pleine,2,22.085,17.43161657878331,12.444,3.69,2.70691604368502,2013,7,184
2006-07-26,Phase_2_pleine,1,36.55,22.17867531095232,12.444,3.472,2.635597892596757,2006,7,207
2001-08-05,Phase_2_pleine,1,51.037,28.360139881480823,12.222,7.855,3.932999766124723,2001,8,217
2013-08-07,Phase_2_pleine,2,49.297,28.117203348333184,12.222,7.607,3.823129238390496,2013,8,219
1993-08-29,Phase_2_pleine,0,34.517,20.97296752929688,12.222,4.826,3.016950128990872,1993,8,241
2012-08-05,Phase_2_pleine,3,75.544,32.72301767522639,12.222,4.415,2.518042685815785,2012,8,218
2009-07-15,Phase_2_pleine,1,39.337,22.401395433599298,12.222,3.717,2.483297071373986,2009,7,196
2009-07-08,Phase_2_pleine,1,32.454,20.034947690096768,12.222,2.878,2.409367861117888,2009,7,189
1997-07-09,Phase_2_pleine,4,30.793,18.678779796317773,12.0,4.683,2.759064413887225,1997,7,190
1983-07-21,Phase_2_pleine,4,45.179,30.86559836069743,12.0,3.923,2.589753561987393,1983,7,202
2020-07-16,Phase_2_pleine,1,28.001,16.977309112195616,12.0,3.906,2.4601279688598305,2020,7,198
1992-07-15,Phase_2_pleine,0,40.177,27.23497800473813,12.0,3.465,2.419610472694993,1992,7,197
2010-08-08,Phase_2_pleine,2,66.382,35.005335878442835,12.0,3.405,2.5028191579066905,2010,8,220
1990-08-04,Phase_2_pleine,1,50.416,27.0509448228059,12.0,2.751,2.293419649870412,1990,8,216
2023-07-24,Phase_2_pleine,4,53.156,29.295657967621427,11.778,7.682,3.313852311009196,2023,7,205
2006-07-22,Phase_2_pleine,1,29.765,19.03215410124581,11.778,5.209,3.4532827930472587,2006,7,203
2018-07-03,Phase_2_pleine,1,27.287,15.936813174553638,11.778,5.127,2.9646648685258423,2018,7,184
1989-08-14,Phase_2_pleine,2,41.571,24.53316974639893,11.778,5.064,2.878040760865467,1989,8,226
2020-07-12,Phase_2_pleine,1,39.618,19.46452156102882,11.778,4.507,2.878024625174617,2020,7,194
1997-07-10,Phase_2_pleine,4,41.488,22.512302416675496,11.778,4.438,2.808039237714852,1997,7,191
1988-07-23,Phase_2_pleine,2,42.618,20.28031199833132,11.778,4.41,2.6367446439637576,1988,7,205
2009-07-02,Phase_2_pleine,1,18.89,11.63168170317164,11.778,4.245,2.3312470641850505,2009,7,183
2001-07-06,Phase_2_pleine,1,29.606,17.371095405434662,11.778,3.944,2.4528150158469013,2001,7,187
2008-08-10,Phase_2_pleine,2,73.488,41.16655094218704,11.778,3.833,2.6577536656718115,2008,8,223
2015-07-06,Phase_2_pleine,0,36.054,20.803051804596524,11.778,3.672,2.5258742132281427,2015,7,187
1995-08-14,Phase_2_pleine,1,53.775,27.06534353292213,11.778,3.623,2.477387593231206,1995,8,226
2015-08-22,Phase_2_pleine,0,73.569,34.62588422115032,11.556,4.397,2.8709835447000485,2015,8,234
2021-08-28,Phase_2_pleine,2,42.286,25.65173558088449,11.556,3.29,2.43561357719739,2021,8,240
2012-08-26,Phase_2_pleine,3,76.146,34.441277036479875,11.333,7.283,3.0965209700638696,2012,8,239
1988-08-21,Phase_2_pleine,2,74.823,28.31851815242393,11.333,4.528,2.602790548198472,1988,8,234
2015-07-08,Phase_2_pleine,0,41.575,21.824555752324123,11.333,3.924,2.6195450139611323,2015,7,189
2007-07-19,Phase_2_pleine,1,32.506,23.54439871918921,11.333,3.808,2.572502330252792,2007,7,200
1994-08-16,Phase_2_pleine,0,47.352,24.15450954437256,11.333,3.736,2.51627273118588,1994,8,228
1994-08-18,Phase_2_pleine,0,40.184,31.151887931075752,11.333,3.061,2.435916046963292,1994,8,230
1997-07-08,Phase_2_pleine,4,20.279,13.145972318649292,11.111,5.305,2.941477036245132,1997,7,189
2020-07-13,Phase_2_pleine,1,32.283,16.21883882522583,11.111,5.077,3.044337560301184,2020,7,195
2002-08-18,Phase_2_pleine,1,32.933,22.99659587860108,11.111,4.622,2.932151713257671,2002,8,230
1998-08-30,Phase_2_pleine,5,68.297,41.25236351013184,11.111,4.523,2.908549779707997,1998,8,242
2003-08-10,Phase_2_pleine,1,73.705,41.12913402557373,11.111,4.28,2.923372339477241,2003,8,222
2009-08-12,Phase_2_pleine,1,47.626,21.05748058319092,11.111,4.035,2.702329499352832,2009,8,224
2017-08-09,Phase_2_pleine,1,54.906,25.02357234954834,11.111,3.981,2.7312313430475506,2017,8,221
2019-08-31,Phase_2_pleine,1,45.998,26.25203500747681,11.111,3.905,2.4744761401610096,2019,8,243
2008-08-28,Phase_2_pleine,2,55.474,38.31003593444824,11.111,3.884,2.810366276269159,2008,8,241
1988-08-02,Phase_2_pleine,2,29.335,18.958827209472656,11.111,3.828,2.655315266144183,1988,8,215
2006-08-13,Phase_2_pleine,1,20.236,16.657226696014405,11.111,3.452,2.519591002880276,2006,8,225
2008-08-20,Phase_2_pleine,2,46.834,29.55455249786377,11.111,3.415,2.576578560080455,2008,8,233
2003-07-16,Phase_2_pleine,1,37.196,14.309831882009702,10.889,6.264,2.869636033393273,2003,7,197
1997-08-31,Phase_2_pleine,4,41.11,18.53980558745716,10.889,4.448,2.6780381124056785,1997,8,243
2012-08-13,Phase_2_pleine,3,31.855,20.315572446706344,10.889,3.815,2.510340599241547,2012,8,226
2010-07-02,Phase_2_pleine,2,24.864,18.42923201346884,10.889,3.331,2.399083361694235,2010,7,183
1984-08-13,Phase_2_pleine,1,127.062,55.91509481271108,10.667,8.791,4.168883219566084,1984,8,226
2011-08-20,Phase_2_pleine,2,88.346,26.90534297625224,10.667,6.968,3.615575857313081,2011,8,232
1988-08-31,Phase_2_pleine,2,46.109,25.27380559841792,10.667,5.931,3.157148329398956,1988,8,244
1987-08-08,Phase_2_pleine,4,47.813,25.3887122074763,10.667,5.22,2.6570236465111985,1987,8,220
2019-08-30,Phase_2_pleine,1,63.632,38.52803258101145,10.667,4.726,2.7760693205676006,2019,8,242
1991-07-01,Phase_2_pleine,1,44.732,27.31373278299968,10.667,4.205,2.8225232217902345,1991,7,182
1987-07-14,Phase_2_pleine,4,50.308,30.37860940893491,10.667,4.049,2.7818084415306674,1987,7,195
1993-08-05,Phase_2_pleine,0,47.951,27.8945704115198,10.444,5.363,3.1249565492648648,1993,8,217
2001-07-09,Phase_2_pleine,1,20.99,12.78454079526536,10.444,5.187,3.1075772656622496,2001,7,190
1991-08-16,Phase_2_pleine,1,90.944,41.011573507430704,10.444,4.908,3.030795920002141,1991,8,228
2018-08-08,Phase_2_pleine,1,51.292,35.647098581841654,10.444,4.288,2.8773897034570246,2018,8,220
2021-07-28,Phase_2_pleine,2,54.113,36.27063917606435,10.444,4.234,2.710217649322453,2021,7,209
2020-07-21,Phase_2_pleine,1,48.862,20.551571866299245,10.444,3.578,2.4758882888336693,2020,7,203
2016-07-31,Phase_2_pleine,5,28.835,18.10944112818292,10.444,2.957,2.3306532606986505,2016,7,213
2020-08-27,Phase_2_pleine,1,49.058,27.651490833448328,10.222,5.668,3.097549082377092,2020,8,240
2012-07-09,Phase_2_pleine,3,22.24,14.371095626250558,10.222,4.998,2.778757615480912,2012,7,191
2014-07-09,Phase_2_pleine,1,27.414,15.16277669823688,10.222,4.565,3.0284716500236137,2014,7,190
2022-08-30,Phase_2_pleine,2,40.893,22.218250730763312,10.222,4.344,2.7687371643712986,2022,8,242
1988-08-22,Phase_2_pleine,2,66.66,39.0795084911844,10.222,3.993,2.484509698298963,1988,8,235
2016-08-29,Phase_2_pleine,5,43.708,23.351136331972867,10.222,3.887,2.5280304972566983,2016,8,242
2015-08-28,Phase_2_pleine,0,54.479,37.04449927288553,10.222,3.538,2.680541347749419,2015,8,240
1999-07-03,Phase_2_pleine,2,23.035,15.656600122866424,10.222,3.325,2.433386316254585,1999,7,184
2020-08-19,Phase_2_pleine,1,42.539,25.16839541559634,10.222,2.88,2.364860224136452,2020,8,232
2021-08-19,Phase_2_pleine,2,48.088,26.03837358686659,10.0,5.96,3.0819623199039263,2021,8,231
2019-08-22,Phase_2_pleine,1,63.639,31.83041466606988,10.0,3.904,2.7462944216365,2019,8,234
2010-07-29,Phase_2_pleine,2,65.229,33.60143199496799,10.0,3.842,2.616366736197228,2010,7,210
2020-07-02,Phase_2_pleine,1,30.536,18.37069141599867,10.0,3.665,2.6352256118000428,2020,7,184
1993-07-12,Phase_2_pleine,0,18.391,11.909392621782091,10.0,3.441,2.579392601140021,1993,7,193
2000-08-08,Phase_2_pleine,2,48.791,26.78680288526747,10.0,3.215,2.301118018069067,2000,8,221
2003-08-22,Phase_2_pleine,1,49.298,23.259544393751355,10.0,3.185,2.356033499737576,2003,8,234
1998-07-18,Phase_2_pleine,5,56.918,31.830514886162497,9.778,6.951,3.378061515229406,1998,7,199
2002-07-17,Phase_2_pleine,1,42.598,30.181601784446023,9.778,4.423,3.036034366608178,2002,7,198
2000-07-30,Phase_2_pleine,2,45.725,29.98940962011164,9.778,4.288,2.431764040110111,2000,7,212
1992-08-25,Phase_2_pleine,0,44.963,34.59824128584428,9.778,4.275,2.8365123681730404,1992,8,238
1989-07-18,Phase_2_pleine,2,22.417,14.449617505073547,9.778,4.233,2.6649880488644344,1989,7,199
2020-07-01,Phase_2_pleine,1,20.956,14.557389692826703,9.778,3.697,2.4843126065022507,2020,7,183
2008-08-03,Phase_2_pleine,2,62.882,39.55454418875954,9.778,3.689,2.6829859142233485,2008,8,216
1987-08-01,Phase_2_pleine,4,41.377,30.02787962826816,9.778,3.487,2.674735162267208,1987,8,213
2000-07-31,Phase_2_pleine,2,30.21,18.20363486090372,9.556,4.883,2.821831642522534,2000,7,213
2003-07-12,Phase_2_pleine,1,42.867,25.24787200883377,9.556,4.086,2.682191062233453,2003,7,193
1988-08-24,Phase_2_pleine,2,66.254,39.35060208342796,9.556,3.947,2.5139286912845504,1988,8,237
2011-08-09,Phase_2_pleine,2,61.656,30.932430866152743,9.556,3.596,2.5695386260177,2011,8,221
2003-07-05,Phase_2_pleine,1,38.158,23.21912712274596,9.556,3.382,2.4136489667554843,2003,7,186
1999-07-22,Phase_2_pleine,2,23.272,16.88867879468341,9.556,2.957,2.338908959633576,1999,7,203
1986-08-29,Phase_2_pleine,0,72.779,49.59624685559954,9.333,6.263,3.5915002260928723,1986,8,241
2023-07-26,Phase_2_pleine,4,32.152,19.98560433160691,9.333,4.253,2.946602065503631,2023,7,207
1998-08-26,Phase_2_pleine,5,56.374,35.518771534874325,9.333,4.043,2.4359935345919843,1998,8,238
2009-07-28,Phase_2_pleine,0,25.417,18.508677369072323,9.333,4.036,2.607027661794249,2009,7,209
2015-08-14,Phase_2_pleine,0,59.092,37.19631399427141,9.333,3.63,2.466421599434244,2015,8,226
1993-07-22,Phase_2_pleine,0,68.529,35.920921558287084,9.111,6.978,3.716928965759157,1993,7,203
1984-07-27,Phase_2_pleine,1,94.714,46.12993517154601,9.111,6.274,3.8873497893657096,1984,7,209
2003-07-20,Phase_2_pleine,1,34.345,20.26301293256806,9.111,6.184,3.0912858393968343,2003,7,201
1989-08-13,Phase_2_pleine,2,36.412,17.782078905803402,9.111,5.893,2.7914126863240223,1989,8,225
2014-08-23,Phase_2_pleine,1,28.104,17.390201615124212,9.111,4.659,2.4106441253790467,2014,8,235
2003-07-28,Phase_2_pleine,1,32.156,19.81443116723037,9.111,4.604,2.457134402051942,2003,7,209
2016-08-26,Phase_2_pleine,5,47.855,30.48168975550954,9.111,4.47,2.986245537753086,2016,8,239
2002-07-15,Phase_2_pleine,1,35.984,25.52200761655482,9.111,4.4,3.0745623904640507,2002,7,196
1985-08-02,Phase_2_pleine,1,29.469,20.23970594638732,9.111,4.085,2.7526341644692485,1985,8,214
2006-07-21,Phase_2_pleine,1,25.152,15.893325072963064,9.111,4.019,2.7040536207534225,2006,7,202
1986-07-08,Phase_2_pleine,0,47.808,27.501544812830485,9.111,3.907,2.7990393386386683,1986,7,189
2016-07-02,Phase_2_pleine,5,34.493,18.174578085178283,9.111,3.632,2.4858137557702995,2016,7,184
2019-07-08,Phase_2_pleine,1,40.203,23.52718243947844,9.111,3.527,2.4780719558409734,2019,7,189
2021-08-17,Phase_2_pleine,2,50.332,27.92498207092285,9.111,3.384,2.3944264638505044,2021,8,229
2004-08-03,Phase_2_pleine,1,49.567,30.032784020028465,9.111,3.303,2.460168515836532,2004,8,216
2004-07-14,Phase_2_pleine,1,24.87,19.07739711389309,9.111,2.881,2.263630235135192,2004,7,196
2000-08-22,Phase_2_pleine,2,53.458,26.694974294522915,9.111,2.874,2.302088438523992,2000,8,235
1984-07-04,Phase_2_pleine,1,28.1,13.294445383548736,8.889,6.514,3.537921921750768,1984,7,186
2010-07-04,Phase_2_pleine,2,65.479,32.281673550605774,8.889,5.659,3.1127101994806807,2010,7,185
2022-07-31,Phase_2_pleine,2,66.024,34.543017101287845,8.889,4.947,3.0764092270855885,2022,7,212
1989-07-15,Phase_2_pleine,2,36.605,26.468071699142456,8.889,4.416,2.944088644461189,1989,7,196
1996-07-25,Phase_2_pleine,2,37.864,25.121617317199707,8.889,4.036,2.582987727491015,1996,7,207
2017-07-02,Phase_2_pleine,1,22.409,12.582658338546754,8.889,3.99,2.550083392583127,2017,7,183
2009-08-15,Phase_2_pleine,1,47.246,33.58288564682007,8.889,3.069,2.4648775188177465,2009,8,227
2012-08-27,Phase_2_pleine,3,39.618,29.34637417793273,8.889,2.824,2.295851854777931,2012,8,240
