date,phase,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130,PC131,PC132,PC133,PC134,PC135,PC136,PC137,PC138,PC139,PC140,PC141,PC142,PC143,PC144,PC145,PC146,PC147,PC148,PC149,PC150,PC151,PC152,PC153,PC154,PC155,PC156,PC157,PC158,PC159,PC160,PC161,PC162,PC163,PC164,PC165,PC166,PC167,PC168,PC169,PC170,PC171,PC172,PC173,PC174,PC175,PC176,PC177,PC178,PC179,PC180,PC181,PC182,PC183,PC184,PC185,PC186,PC187,PC188,cluster
2002-07-02,Phase_2_pleine,14.544994,-43.108654,-149.64871,222.03308,11.252959,11.349741,2.9041042,-77.90985,32.782406,-163.26065,248.32767,-15.513575,-62.019146,-65.39007,88.13477,-9.06086,-91.65371,94.18915,-164.84674,26.499304,96.88615,-35.455006,-18.631313,-61.544903,-17.099566,-6.6309924,40.25035,-69.70206,95.56708,-22.867453,5.3138757,15.674542,85.63842,46.576916,-26.865137,11.060005,-51.72514,105.383896,-85.12812,-78.990746,17.533613,-26.386744,78.02349,-10.683635,-64.81452,27.385374,-27.029026,-66.89072,-34.835823,-69.022484,13.363914,41.618313,-18.591045,-29.71779,-48.384384,-60.662083,73.89931,35.73181,19.387886,-3.2839057,20.85481,-57.042213,-19.218472,-18.780687,55.917805,-8.0843115,-52.362583,51.545143,9.681016,56.541576,-30.24167,27.773447,70.86883,-21.904362,-13.385228,37.29873,27.304897,54.13003,-35.969536,-16.265652,56.27652,-3.2984517,67.95485,12.964239,-20.679716,-21.103815,10.898037,-3.0386553,-34.27766,-12.748035,-37.777523,-3.4370234,30.619745,16.143028,-36.29231,-84.53675,18.697445,27.805546,-8.183025,-31.273165,-10.785541,25.417915,-3.64472,-4.391292,31.000841,-14.783278,-8.581096,20.98571,-23.925018,-48.93998,-62.62738,21.064716,-18.71388,35.12161,72.11917,41.671585,3.9341636,-43.551132,26.615103,-31.238056,25.507881,-12.005058,-47.36726,3.774049,14.75447,3.1765046,0.88913834,11.0810585,-12.660353,25.002748,5.169218,-21.018848,-14.882073,-45.29702,-0.5698517,12.035686,-19.946856,-15.107428,12.277438,-74.97116,41.005566,-20.417849,-16.503637,-22.694326,26.952345,10.312157,-6.8317604,-20.68757,36.86177,7.7164874,18.896729,54.43262,-8.826054,6.154448,-54.9156,-24.469126,6.1619363,1.2244338,64.00462,-40.331284,-13.232845,3.1753223,-19.505163,6.1753755,48.38584,-46.38201,21.397947,40.46139,11.531413,-17.246824,-34.671772,-36.26521,-26.498549,27.417309,-44.537884,-20.925611,-2.094576,-24.709547,-40.53482,-3.4491606,-53.08599,61.389763,-52.33366,-61.495647,13.749279,-42.531185,-10.3125515,98.576004,1
2000-07-06,Phase_2_pleine,-176.97758,-97.87897,-89.59644,-93.87011,-210.22253,-144.48483,130.12663,34.918842,105.307556,116.37612,7.8140554,-42.386246,75.039734,31.136028,44.19927,155.70975,1.2951353,109.29089,42.294422,47.16923,-10.825112,-6.8736563,1.8692523,-12.919571,142.27794,-37.075005,100.102264,97.93738,-37.909782,-30.26969,40.398518,90.803314,26.93867,7.581879,-22.481152,-52.202137,-68.89078,-17.406343,-28.614855,-132.06679,-133.81259,-74.4741,59.60779,-62.5069,98.277336,47.10926,53.779144,125.41884,117.84405,-3.033472,96.75928,-20.640253,-19.675463,54.16158,117.7018,-42.661415,68.992386,2.3064125,12.968663,62.18587,-71.24542,-95.99212,44.853428,-9.230989,111.03838,-61.438427,2.264089,87.39225,28.124426,32.68224,49.315643,48.5638,-61.604633,3.6700149,47.674793,34.74779,-16.25741,20.127388,39.48078,-40.153996,69.00621,34.657207,13.988626,4.767553,8.133441,-14.540878,-10.63808,-22.059313,-28.886631,17.380138,-0.9408589,10.505688,-11.648995,20.689201,9.541571,8.512548,7.5076284,31.28987,-21.188715,35.006035,-36.681572,18.310333,16.284096,19.621742,17.090242,-8.403857,14.21617,-10.133508,2.4423895,8.741826,23.664186,2.6231847,-3.9623146,-28.213493,27.645237,6.0845785,-4.0449,-2.7516515,-0.89109963,24.94154,-12.688854,29.741545,28.392727,2.9264357,0.6666664,-4.9647484,1.1388963,-2.451743,-2.0594604,-11.375491,31.034756,21.239021,4.7407737,1.0911415,3.2763944,0.8612806,-22.417597,-11.156238,-0.17979057,1.8622278,1.0696245,13.877258,10.382895,13.436049,10.169208,7.580358,7.7405205,-6.42517,7.205786,1.7156055,-12.526362,-27.084024,3.9343183,-5.0380836,-13.833718,-9.614659,-3.3853414,4.938814,-9.876716,11.547598,-2.737383,3.542732,15.437627,-8.064214,-14.4484625,-0.9863294,0.15633185,-20.349352,11.322775,-8.134035,12.018316,-9.237541,15.871009,-1.0791477,5.278685,5.670182,-0.07047823,3.7299826,-1.7426939,-1.217889,-9.20227,-11.806115,1.6194985,-1.9245168,7.595583,-6.2894826,-9.053018,-1.9060223,2
2015-08-20,Phase_2_pleine,542.51843,-85.03278,-152.71332,-171.82571,138.8968,-257.99365,72.48427,-69.092384,-159.19981,128.34233,66.13724,-14.256793,-79.62244,-15.085397,-57.772366,3.2966065,81.28843,70.11962,-36.042233,44.3311,75.91939,13.650825,59.926067,6.7730722,19.750904,-31.568995,-45.31561,37.52898,-62.169327,-4.300411,24.83477,106.51019,-22.723911,-0.15345418,27.294443,81.74584,-17.874744,17.625374,-27.288412,15.192871,-7.4430666,-23.687029,40.854164,28.364414,42.606224,-118.258804,-20.17714,-0.3916095,29.818914,-2.2898622,49.59629,0.688054,-0.4090865,-0.5576138,-47.221565,-26.894234,-0.52299005,-91.51507,-11.090788,-47.154617,-27.013779,6.5638537,35.215206,-66.88381,25.264866,-30.969524,8.313599,3.4368422,-4.81709,9.920386,-31.782116,31.527576,19.515257,-17.946077,-6.7349916,-22.714264,-36.046646,-21.517857,3.337176,10.627424,-28.599323,-3.5350008,15.598867,-35.019737,-17.074934,-7.058308,-0.2652564,20.625347,-34.77523,-26.46847,-21.510744,-33.389553,9.359662,-2.9371068,-4.1160007,30.669739,3.1667728,-1.0318961,-6.0733166,5.731543,5.02246,-13.726834,9.605877,-1.6116933,1.2359598,-12.692875,12.958538,18.623825,-33.507816,17.66394,5.9134073,-61.363667,-23.139511,2.451992,-20.844019,-21.214977,38.305676,-25.645145,56.600624,22.137861,21.948627,-14.310829,-25.76806,-19.978477,41.791786,-29.30469,-11.309357,-7.9470205,-30.66363,-36.59284,-25.391668,-22.233454,11.971284,17.905394,3.4834752,9.913772,6.592591,5.879088,-9.276951,-9.690099,-21.181463,4.603769,-34.380733,-14.943899,14.834127,-19.131058,37.30332,-42.184475,-52.9801,-24.848352,-6.810567,59.536243,-29.03726,-18.89478,3.6584845,14.600469,3.0224671,-26.163376,1.9523791,-36.48387,2.1292386,14.453224,-4.7128124,-1.8918153,-5.102523,-0.8546203,20.981913,-4.589581,19.412113,-11.995448,11.873148,12.478145,-6.2683597,4.713462,8.282885,18.155006,-25.340067,1.817607,-4.9329915,-14.1813135,-9.959095,-14.488897,-6.88565,-2.880709,-4.35864,-5.9190454,-0.7099389,-5.3736043,0
1985-07-22,Phase_2_pleine,-36.581852,-42.802437,-20.309826,-30.281242,29.805563,23.821177,-99.015854,47.900684,100.39786,48.806522,25.25807,1.5600904,-21.062178,53.366356,56.41857,25.286016,103.099724,93.45609,14.751015,-108.69701,-56.150654,216.25308,26.264904,-95.88528,-128.4113,-82.65487,53.92289,47.774452,-218.1366,55.395584,-80.61007,72.46975,64.16284,27.437002,-16.854113,13.674798,-3.234353,22.16431,15.7629,26.210562,11.616948,-75.62962,-35.60247,-33.966885,-30.41387,28.871988,31.328312,-13.830611,-43.18414,-72.95891,-48.88065,4.7489715,3.7456822,-50.39502,-45.696926,3.2221463,3.1661484,24.3622,31.198751,-56.536407,-24.56917,-13.192802,-3.8160949,-34.486916,4.7235055,14.722344,34.722675,21.711956,58.52991,50.38113,-84.13736,-35.909096,-54.595074,4.3860416,79.70742,10.402422,-20.045725,34.032104,29.774563,99.95848,38.934097,-46.747684,-33.985344,45.56841,2.8970962,19.89443,-6.423786,-2.9829032,-11.878805,46.06046,-8.448782,-52.472347,-18.014503,11.013079,-1.54771,-13.642356,-49.785736,-8.024998,-33.599575,-26.675676,13.017441,-19.31765,-6.3844786,-9.541657,-17.877682,-9.773656,-39.139343,4.4066687,7.5271606,3.3517182,17.864187,12.558816,-28.015718,-8.029959,28.207066,23.548588,0.995548,0.29069474,14.38909,-9.328563,-20.131353,0.8167474,-36.654522,-7.2004485,28.115839,-16.174728,-26.33545,7.8099217,-24.30752,5.9504943,7.857326,-9.867498,39.73425,13.521917,9.267185,-49.104546,3.0182698,-1.8917764,22.563389,-44.68957,9.705566,24.00301,-33.71147,-54.589886,41.046814,19.029716,24.14066,0.3836983,49.460938,29.894335,7.869487,17.32819,-37.8548,-6.778116,-18.575249,27.96277,-12.360059,6.222711,-9.381757,35.264412,-20.553175,6.58279,11.371304,18.653872,20.211058,-16.91452,-15.308546,-40.382904,3.7209146,15.459944,20.39741,8.425897,38.223686,-5.4868946,-31.643023,-19.569548,-27.096552,-41.298843,31.418198,22.870068,36.04315,-21.177668,4.484836,5.33612,-19.292356,20.836817,-25.350992,-7.080697,1
2018-07-07,Phase_2_pleine,29.8475,-39.105648,-201.34146,-56.339355,-18.353704,-55.014805,68.89593,127.461044,34.625446,-106.17939,109.272865,22.640034,-39.01971,-99.448975,183.34718,60.693947,-77.483055,-37.044827,20.502062,-30.053926,-70.24839,112.5538,24.676249,35.957146,-51.58311,-3.021028,95.202576,174.64511,101.010704,49.83884,-27.44336,-66.97911,-28.358114,32.455498,38.787678,20.64512,2.0330563,-189.13138,56.24711,107.56532,-82.62761,-23.718481,12.70807,-12.830263,76.20989,-7.4961414,21.470861,39.40756,-25.820782,35.76623,-20.180775,48.635727,-13.467837,-30.879417,-6.9003873,6.4228387,-37.498726,30.815275,24.759487,-36.225506,33.87844,-3.8946707,-41.78216,5.034223,-13.441057,28.805853,8.510289,18.407764,-16.472116,34.67714,48.302002,31.970821,23.666208,-61.8028,-16.046547,-6.8873186,56.354332,24.457043,-21.572735,31.351667,-40.90456,-12.414761,-48.05223,-12.2465,-53.50843,-21.102144,7.606187,-7.4546237,7.898367,-35.918053,-2.9901001,-82.54079,-45.58518,-40.16794,-41.699104,-16.09029,-0.24126409,55.779423,-26.126842,44.036842,-13.817292,77.59552,-24.923712,15.067723,8.721418,-71.28381,60.817734,-52.476757,-10.724599,3.1332736,-37.67876,-20.674236,-22.66818,-1.3954211,-1.4593334,24.584848,-19.973167,4.687572,28.65751,36.49977,-19.55922,-47.740997,33.565548,-50.523327,-32.577393,19.829288,-53.502308,24.200153,-41.324394,12.353941,-32.53272,57.392338,11.71285,-4.0490465,42.842556,18.156834,31.465097,-17.53595,26.434233,4.5904727,-9.309828,26.15541,10.747221,-2.9589128,-29.039288,4.6073766,0.55182713,-10.402523,5.739155,-5.222171,-9.15401,-17.65019,12.03928,1.0385817,-21.127947,22.473925,23.852396,17.773264,-5.1443224,10.3122635,20.723808,10.639193,3.4435806,21.923294,-7.6167903,34.36163,16.48079,12.430684,-4.31525,2.0968475,-3.3611329,9.896026,2.0853827,-3.6254416,-1.1133527,-13.09303,0.15057886,8.867057,-6.7676587,14.981346,-2.6727092,25.991304,9.749016,-11.40249,-0.5143408,-5.099514,-13.724878,-6.635116,1
2012-08-21,Phase_2_pleine,62.165062,-432.69894,107.37714,106.73259,-179.59676,12.543246,-46.2255,-29.146797,-71.632515,144.91066,-57.614517,162.43143,2.1271985,-53.864925,-56.10502,49.994385,115.153305,69.33683,-22.149418,37.640167,1.6238401,40.045715,-45.554092,-42.48088,-36.82716,39.918827,-36.467583,60.58952,-1.8894619,39.402252,10.366277,-41.08598,-51.678097,8.085494,48.30813,-22.763157,65.38728,-33.31142,28.08183,10.523638,48.62037,18.449049,36.184006,-9.3874445,-56.691055,3.735468,2.0300553,64.27748,-12.893,-12.251611,30.854136,-2.5768433,3.7330756,-105.11558,16.825123,-1.2512099,11.446884,52.49513,31.227982,14.725952,30.4523,9.61169,-43.933804,-5.772991,60.066483,50.465954,-29.952354,42.565235,14.67892,6.326539,-52.054104,37.479046,-0.24944866,-3.3194258,-27.486792,24.203178,-17.950626,-33.7263,-0.082911134,-22.602255,-16.163254,22.899624,-16.947817,0.37631246,-27.040392,-39.792545,23.323122,5.759539,55.74943,-6.6251736,-2.8200524,19.01734,4.7098145,-9.838961,16.658539,-3.9487915,-0.82902104,13.980361,-24.252232,-18.349422,1.1736636,-12.660226,12.731298,7.7530537,-15.861932,33.486202,5.0383677,21.875854,-1.9429739,27.478252,-0.3216641,4.7399936,10.802946,-5.828506,5.178943,9.715825,23.78656,6.2066035,-3.9130156,-6.831488,14.9330635,0.61903524,-7.9701996,0.21464357,0.94481283,-21.06844,-16.845123,18.623604,20.555773,20.911133,-1.3407589,-10.85573,13.802724,2.0137465,-17.962156,-12.567837,-1.8714043,-9.552185,-4.035142,-6.553199,2.187119,-8.363852,-0.8793753,-10.146332,0.5835241,3.4519706,20.03564,-0.8863242,11.532,-14.302231,14.469025,-5.407403,21.272348,-7.755045,-10.842509,7.314887,15.118748,-15.620927,-32.0614,34.916885,-25.594645,-0.3882559,13.304326,-8.481199,-4.7380195,-29.21139,9.201803,-17.802586,-27.753994,-12.677058,1.3154258,12.410173,25.065115,1.535053,-10.175708,22.383173,-9.762213,-4.109707,11.251047,28.059809,23.480516,-16.870815,6.2887774,-8.411024,-8.698083,-23.64594,2.9294853,12.175444,3
1991-08-13,Phase_2_pleine,190.96991,-32.67709,-85.821434,86.49774,76.42662,161.17773,-35.492767,-0.9342284,-60.935135,-33.505558,-40.206337,-92.92258,-50.64247,52.252728,39.502224,-18.835838,38.99429,-19.217022,83.00075,21.640804,176.70387,29.462763,-15.147297,213.32306,-126.57297,0.4113411,100.0178,120.804085,-64.10263,-28.170992,-62.46983,-13.535432,-120.05663,54.10929,-121.90315,8.425482,15.617214,77.41663,-20.815823,-102.42209,-99.29601,99.08379,-6.512051,-35.293785,-35.48895,-42.726624,-17.966663,36.06874,81.33016,95.47882,82.60715,41.115948,-58.09141,-18.461052,-94.27138,-16.465015,73.795006,-41.020615,46.464172,-13.115513,29.803272,-68.20928,-27.001282,61.416573,20.830135,22.31022,30.202646,-25.847574,-13.152604,-67.42997,5.982419,14.791639,-43.598557,83.758415,-48.168957,-1.6133376,23.368095,36.171974,-39.88433,61.668938,-56.655567,-10.11788,-32.85095,10.150508,15.264658,42.723614,-2.6704834,16.595844,59.43269,33.866344,-3.3850238,-9.588444,-20.784143,40.04511,2.4415982,-11.695497,19.234905,-8.040827,12.784782,-2.0058575,16.619492,-10.639229,0.7218842,-19.642,-3.8290725,24.666485,34.92563,-38.663464,9.104135,-27.821196,24.320116,2.7453923,3.2478716,-20.201313,6.7924523,-34.029396,18.692413,19.459312,46.01214,9.209198,28.847853,9.739174,12.749952,5.3768024,18.243944,-4.507094,11.719156,-6.296314,10.107129,-15.702533,-2.6288764,27.470114,14.541763,-40.3318,-8.451534,-27.7739,-13.200467,0.2613239,17.3554,23.965218,-6.538306,-10.968663,-22.688381,6.6925693,-23.70074,-32.261517,3.9735224,13.502429,-11.857087,7.4946947,-16.47505,-39.42384,24.116762,-24.191988,12.154555,11.085076,20.086233,11.908927,37.64808,-2.4123106,-39.434902,12.981997,-8.447902,-28.514519,-6.3993587,-4.385077,-16.119114,-21.113468,-0.26735273,-14.883974,36.782444,-15.661996,-6.513221,-8.389644,17.550238,-14.976725,-4.2332764,-26.486605,6.8727937,13.895566,33.56311,2.8382633,10.158845,-27.234789,45.62568,14.039067,-7.4742136,12.757291,1
1993-07-29,Phase_2_pleine,140.81445,1.7513171,-83.73794,-71.472694,-76.243774,-213.29073,58.134205,-64.18983,41.981606,-109.25485,-249.88426,5.494766,142.95741,-96.30983,113.04875,13.547584,-18.245943,-34.70662,63.503082,3.546806,142.88187,-21.430044,-33.893616,-13.950724,1.4617746,91.30066,13.621936,-127.11276,-38.004,-24.596203,17.418354,-30.788116,-36.100075,47.067287,-81.772316,14.700527,-8.606304,-48.397297,12.114945,74.467064,-21.491468,-15.425987,-8.868172,-71.042534,-39.930115,-41.416763,-35.838154,-47.38383,-66.303,-11.940718,31.038992,-24.598394,-0.15055995,-8.911134,-6.3714843,12.987159,-9.542723,52.280003,5.654145,20.415506,-12.85928,28.35587,-32.895966,6.3822284,4.543145,-11.493593,37.65211,15.093396,18.045021,1.7022485,-9.466587,9.985846,-10.815867,8.617972,-1.8952682,22.6725,25.421043,8.207308,9.363467,-13.326451,-42.49679,6.103694,63.54377,30.363127,25.75999,-24.895405,-15.227032,-39.455853,-54.80748,-46.054962,-51.511395,44.3797,-16.780363,-40.100105,-8.739313,1.3507838,-26.405771,-16.125534,-4.1589103,-46.68423,31.845057,5.47275,-8.842776,4.419162,17.489328,8.369707,6.5677037,10.185341,-42.417156,45.741634,-11.792544,3.913986,30.09244,-51.696163,44.21744,-75.9341,-3.148332,-19.022919,-19.181667,9.510683,-8.931396,-23.648952,-4.4384394,-17.035303,-18.01874,19.415545,1.5106379,-22.261896,-4.344381,10.384204,66.66158,21.748081,-35.431885,0.2828703,23.946423,28.918741,2.5638313,38.491028,-10.015367,37.775265,16.085463,27.54119,3.4625876,-3.7685905,1.0687803,5.1229057,13.27126,-7.711159,15.722796,-13.185495,-5.3524117,9.099777,-10.782263,3.9669685,10.7157345,-7.1292477,60.098103,16.676773,-35.65938,-7.5586505,-2.9944766,73.6578,7.1535215,-21.167454,-2.6228962,4.452258,-30.844193,-44.016094,31.884985,-69.78827,10.53502,5.0729966,-12.389433,-0.05450456,-14.03209,-11.363766,-16.53156,46.208027,-20.719282,19.575274,56.944473,33.769535,-56.522785,-23.418165,83.99919,16.981825,-118.52846,-21.189144,0
2002-07-20,Phase_2_pleine,55.70104,-90.72677,-181.86787,252.25797,-29.494328,14.876294,-27.555664,-62.52651,68.39758,-105.05668,155.9545,-43.87415,-103.17418,-21.770962,83.390625,-18.877966,-111.33815,-18.924612,-177.22037,3.5610726,54.143482,37.354973,9.877792,15.777679,-63.8614,-26.442802,-2.386683,7.131731,96.686584,-1.3763909,22.287527,37.54242,120.34306,53.873547,-34.665306,-29.264309,-118.63337,69.16181,-93.038315,-11.323752,16.908205,32.522808,92.1809,2.0259242,-36.70358,-10.367608,-47.617893,-27.733929,30.054712,-55.39429,18.76602,54.384495,-32.560833,14.952486,-61.00732,-10.120039,31.66546,-13.903841,-26.569216,18.407013,-40.54319,51.208744,2.9010425,-38.218784,35.76539,38.247944,-56.529827,32.65756,50.17793,-21.053898,-25.869709,-34.682957,-6.876125,-29.547874,0.88103986,-34.370934,-54.58906,-7.962592,-59.49279,35.40522,10.210855,21.112728,-60.591164,32.03904,-73.464676,20.603962,-10.2404585,-18.865105,31.242487,10.469768,11.412534,-14.538939,4.884418,11.821982,34.125618,92.710884,-52.01382,34.672672,54.775745,24.364439,-33.027607,39.921528,24.780474,48.692432,20.587118,26.216106,-15.229323,10.489588,-31.473986,25.092634,46.515118,45.201717,39.19033,11.841171,-66.90617,13.919677,-25.146122,1.6305103,-34.93912,10.611354,-59.159737,-8.916834,42.322964,25.800165,-42.74048,18.09792,-19.513464,-23.680372,-31.116858,-17.192142,-3.5804198,5.1111827,4.8252277,12.097001,-13.012571,4.1686797,-6.942711,26.183796,11.987034,-9.689259,-24.784634,17.656624,-9.926419,-11.665301,-5.9782095,1.4369601,3.9815109,9.82683,1.3815054,-1.9596167,-2.3039787,4.803234,27.211758,-12.342316,21.58291,0.30000806,-17.344349,-17.734589,25.901491,-25.450676,-17.20008,33.5223,-21.773846,-12.729369,10.745831,-3.216654,-24.178345,4.2045116,33.64524,27.256884,-10.876959,1.2951504,-32.403706,-31.337225,1.4564898,-25.930649,-7.230917,-21.908014,-32.86785,-1.5391018,-13.431568,5.997987,-40.03757,-7.1816387,-13.270895,29.757349,-9.313511,-9.517814,1
2023-08-28,Phase_2_pleine,280.74167,-200.81667,383.92166,-109.636024,115.90926,169.13882,-76.02012,-96.30284,60.794712,81.71928,-62.652164,-120.53588,11.847637,31.03514,-26.916994,-52.916767,-3.1487136,-40.428307,-9.131536,-3.5108259,42.36576,-73.7234,-20.570047,-2.851404,25.984858,-46.916924,53.09828,-16.784811,-3.1607852,-14.443012,54.05829,-41.53496,-52.829433,58.64045,16.658634,63.054356,-29.623777,28.844353,40.157005,16.302624,-2.532522,-0.4696309,-6.010762,-28.924791,43.686916,15.786514,121.11534,-14.6684065,-44.652485,-59.623997,54.57573,105.155464,16.672916,34.06074,72.4485,-13.53057,20.185936,29.225689,24.147825,-11.119677,19.204851,67.78159,-10.258073,14.468975,-45.213997,27.369724,0.1834144,-0.8847943,-17.71817,-13.723645,-6.2367806,22.309914,17.902124,-15.609573,-12.159696,37.676647,-45.616302,13.701518,-15.53008,22.615833,17.86967,10.145589,-1.8798864,-28.320091,-31.920338,30.167295,0.69244605,-18.896572,-0.17810635,-4.224163,-33.54267,8.599909,10.984221,13.44936,1.556386,13.879721,-11.368953,2.2034676,-7.0058503,18.65662,-11.035085,-17.876078,22.687366,-4.9557076,-19.53419,-15.504933,-8.409541,-4.790302,-12.834145,-0.7138293,4.1606317,-4.0787177,-4.6569247,-39.09409,-3.561263,2.4624841,2.7119765,-6.4127493,8.474249,-12.770989,-8.894418,16.904776,9.746278,3.761509,18.078108,4.1632476,8.672291,-8.526204,-0.6154201,-14.690251,-11.189857,-1.3421794,9.915076,19.196983,8.784149,3.8315942,7.4023857,2.572229,-6.378105,-23.236916,3.4065108,1.0573337,22.55333,0.884682,27.330124,-3.5287948,-10.822131,2.9776452,5.82339,8.332341,-2.7587957,-15.876787,8.911607,-9.214873,2.2018068,-27.999983,14.012594,-6.432293,11.978972,-7.1073275,21.568806,-11.251974,4.5879164,1.1772147,-11.8047085,2.223092,-7.1110787,8.870674,26.589426,3.7413251,24.412182,11.922768,3.7431722,-2.9001958,8.12836,-14.752404,22.306883,9.683124,12.681461,10.724545,31.39052,10.359722,5.1418576,-25.878681,5.874036,-10.858405,-11.8129835,19.50513,4
2005-07-16,Phase_2_pleine,25.432795,73.60662,97.91573,55.070835,19.37173,132.71431,272.92923,-168.41737,28.9599,-149.45607,-72.45385,32.215733,-116.20917,-34.994778,-62.612125,191.14484,-139.8027,75.84841,29.012495,70.51866,-39.095203,167.7115,-22.929283,42.29904,50.05147,-54.60535,54.581837,3.274371,-71.81999,-11.527691,51.087208,32.27586,49.02512,2.3664014,91.114586,13.459372,73.76404,9.357794,-48.05856,31.403933,-27.144735,27.682068,-14.576991,-40.30095,54.56721,96.33889,-60.903645,-14.693616,-71.40076,-71.67995,24.023708,46.670364,-124.96164,0.12752567,-31.294004,28.131681,-56.58311,63.701473,-14.920924,-25.100872,-22.042618,-47.310593,-7.0637913,8.820385,-61.805885,-36.17072,42.50973,23.772135,-4.3152947,-8.885656,-38.047745,-26.676096,31.60095,52.490852,5.952553,-18.346115,-53.169888,-14.142784,4.59226,-40.4031,-33.49187,4.785609,4.4719534,10.794433,8.463612,-25.214308,17.492092,18.945803,-11.011034,78.16604,20.10918,-0.75376046,10.497646,-14.783616,-12.639099,6.3562374,20.29704,-13.915902,45.66189,30.423832,12.167071,44.363953,-3.1990461,10.014393,0.2890541,8.621953,15.019633,19.329924,-16.637247,-30.074224,24.181225,-10.762276,2.9414895,-32.586727,40.11802,-58.060276,-53.17195,-27.790268,7.130645,37.343063,39.364067,-37.526123,-1.6582127,7.903799,22.663065,-12.775255,-27.62765,-11.382802,-4.210318,14.01483,29.779903,-19.196585,0.98956484,37.537277,36.681084,19.378004,-27.178497,-45.022243,-11.051305,-1.5755242,-36.255913,-14.303023,17.16346,-5.4314833,8.434112,-9.376188,-8.391851,-34.66354,46.15278,10.61762,3.0226042,-7.2351913,-18.610476,5.5881667,-13.083008,-48.460476,1.5872253,33.441998,-13.306262,-23.888102,-58.616123,-22.65164,-8.841717,-21.558027,13.325236,-9.218599,43.67487,-14.908517,-1.6278522,15.307228,5.9331236,21.222836,1.316097,1.7339039,5.1488414,21.9937,67.40588,23.249006,-17.49665,-23.763794,-6.2498336,-7.034403,38.586506,-14.782364,32.18088,5.992694,2.8887877,-5.967284,1
1992-07-27,Phase_2_pleine,152.4215,39.914143,-258.3338,97.62446,19.529078,10.82169,47.3389,-47.19015,57.055393,-6.2444525,-53.365963,96.97199,-56.575916,-65.31717,118.90479,-86.80814,114.19818,-61.443443,25.637592,-68.22806,4.1633253,-161.3488,-64.948494,-6.2557516,-5.776163,-83.43988,33.99781,-23.21404,-74.38543,-83.81081,-114.20986,-153.8759,59.096054,-132.06792,50.938786,8.944687,55.989746,5.959183,-13.693627,-43.527554,51.879456,44.698875,24.369638,43.901623,54.796413,17.871868,53.889927,42.666462,17.393044,59.489197,-7.125127,-9.777008,12.03153,-0.68710554,53.266293,-36.80362,-26.886837,-3.8127093,-50.71316,-14.503837,-28.25208,-35.801613,14.744627,-63.731113,-25.421364,19.470829,31.244427,19.408602,-2.8101501,-12.88524,3.4337642,-6.1548033,31.717918,24.463408,13.500023,4.1784415,-4.385402,-48.7547,5.0353746,19.149565,37.592167,18.353065,38.935127,34.875866,18.71264,40.541924,13.461627,-10.616127,12.544915,-6.443535,17.103388,-19.768085,6.41238,-46.00942,9.793833,19.639797,27.696,30.047955,-37.05616,6.014624,62.634068,32.30548,-15.445471,24.961855,34.810555,-34.343403,32.021,-5.4731584,-13.537516,-19.530426,30.412214,29.216404,66.885544,-27.889618,3.6121678,11.484333,50.871204,55.972553,11.33508,-4.169876,31.180065,10.863448,-27.063105,12.712684,33.4223,7.5182343,55.097763,-28.237473,-48.26976,31.861526,-9.684681,-71.154144,30.992908,77.75325,-0.34053275,28.733744,11.447423,16.318577,13.769726,-43.13306,-48.561913,-69.530624,-5.817369,-51.77511,-54.833122,-31.065979,-97.948105,-10.678622,15.324153,57.08684,-3.7416973,-1.2900112,-21.17479,17.924427,-2.2888312,48.093285,-26.741022,-25.494528,-57.16865,16.531466,57.55256,28.823715,-21.670341,-7.6686006,4.0174117,51.460278,-22.326685,22.775484,1.9144765,-21.596567,13.440235,26.11483,-38.264385,-23.69181,40.794094,44.43409,-32.164978,7.12008,-29.248608,-39.660324,-25.47205,0.84685177,3.2103665,-1.1289313,-10.732767,8.664916,-4.861403,-8.398127,0
