longitude,latitude,event_date,selection_criterion,pixel_id,precipitation_mm,anomaly_standardized,climatology_mm,is_extreme,is_intense,intensity_category,anomaly_category,region,climate_zone,season_phase,phase_description,year,month,day,day_of_year,precip_percentile,anomaly_percentile,distance_to_coast
-15.625,12.875,1984-07-04,plus_petite_couverture,1984-07-04_002_007,2.9660754203796387,-0.29503369331359863,6.214325428009033,False,False,faible,normale,Sédhiou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1984,7,4,186,2.968297745115194,-0.2905484216297093,203.47735595703125
-15.375,12.875,1984-07-04,plus_petite_couverture,1984-07-04_002_008,0.0,-0.6008086800575256,6.92538595199585,False,False,trace,normale,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1984,7,4,186,0.2004459161854229,-0.5973408488772023,230.60765075683594
-15.125,12.875,1984-07-04,plus_petite_couverture,1984-07-04_002_009,0.0,-0.636545717716217,7.249627590179443,False,False,trace,normale,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1984,7,4,186,0.2004459161854229,-0.6305177670028341,257.73797607421875
-14.875,12.875,1984-07-04,plus_petite_couverture,1984-07-04_002_010,4.569129943847656,-0.23437660932540894,7.304191589355469,False,False,faible,normale,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1984,7,4,186,4.580107591859061,-0.23414922539313235,284.8682861328125
-14.625,12.875,1984-07-04,plus_petite_couverture,1984-07-04_002_011,11.119519233703613,0.39253178238868713,6.74197244644165,False,False,modérée,normale,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1984,7,4,186,11.12113639457741,0.39302641048503284,311.99859619140625
-14.375,12.875,1984-07-04,plus_petite_couverture,1984-07-04_002_012,3.622512102127075,-0.2305028736591339,5.766802787780762,False,False,faible,normale,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1984,7,4,186,3.6316984179031913,-0.22856025311665326,339.12890625
-14.125,12.875,1984-07-04,plus_petite_couverture,1984-07-04_002_013,1.7729425430297852,-0.41302764415740967,5.2824907302856445,False,False,faible,normale,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1984,7,4,186,1.7742620712548645,-0.41230225136232135,366.25921630859375
-13.875,12.875,1984-07-04,plus_petite_couverture,1984-07-04_002_014,4.798938751220703,-0.07669980823993683,5.4610700607299805,False,False,faible,normale,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1984,7,4,186,4.837086586496938,-0.0652398467344707,393.3895263671875
-13.625,12.875,1984-07-04,plus_petite_couverture,1984-07-04_002_015,8.793464660644531,0.474618136882782,5.153618335723877,False,False,modérée,normale,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1984,7,4,186,8.81356159766116,0.48007961605960947,420.51983642578125
-13.375,12.875,1984-07-04,plus_petite_couverture,1984-07-04_002_016,8.92042064666748,0.7358076572418213,4.535687446594238,False,False,modérée,normale,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1984,7,4,186,8.92405012025306,0.7394615885001337,447.6501770019531
