longitude,latitude,event_date,pixel_id,precipitation_mm,anomaly_standardized,climatology_mm,is_extreme,is_intense,intensity_category,anomaly_category,region,climate_zone,season_phase,phase_description,year,month,day,day_of_year,precip_percentile,anomaly_percentile,distance_to_coast
-16.125,12.875,2009-08-28,2009-08-28_002_005,46.681400299072266,2.8073768615722656,13.77734088897705,True,True,forte,très humide,Sédhiou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,46.73373232894205,2.810181978359894,149.2167205810547
-15.875,12.875,2009-08-28,2009-08-28_002_006,45.107391357421875,2.8399884700775146,13.574928283691406,True,True,forte,très humide,Sédhiou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,45.14687390543108,2.84026368179513,176.34703063964844
-15.625,12.875,2009-08-28,2009-08-28_002_007,34.92619323730469,2.128862142562866,13.577875137329102,True,True,forte,très humide,Sédhiou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,34.953529607111484,2.131022612653186,203.47735595703125
-15.375,12.875,2009-08-28,2009-08-28_002_008,37.15959548950195,1.9993140697479248,14.117911338806152,False,True,forte,humide,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,37.16097784761208,2.00163609897671,230.60765075683594
-15.125,12.875,2009-08-28,2009-08-28_002_009,31.636991500854492,1.2283928394317627,15.459432601928711,False,True,forte,humide,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,31.644017837754447,1.2298390925230094,257.73797607421875
-14.875,12.875,2009-08-28,2009-08-28_002_010,22.97406578063965,0.5293542742729187,16.01702880859375,False,True,forte,normale,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,23.03405153571661,0.5345616954654905,284.8682861328125
-14.625,12.875,2009-08-28,2009-08-28_002_011,17.08156967163086,0.2642650604248047,14.099207878112793,False,False,modérée,normale,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,17.202316514211685,0.27868978694156155,311.99859619140625
-14.375,12.875,2009-08-28,2009-08-28_002_012,19.101259231567383,0.524120569229126,13.307076454162598,False,False,modérée,normale,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,19.12680511857996,0.5269741219791336,339.12890625
-14.125,12.875,2009-08-28,2009-08-28_002_013,20.686655044555664,0.8222230672836304,11.771496772766113,False,True,forte,normale,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,20.776619484676182,0.8349704341073733,366.25921630859375
-13.875,12.875,2009-08-28,2009-08-28_002_014,20.16559410095215,0.6441478729248047,12.525863647460938,False,True,forte,normale,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,20.201959849602012,0.6590665408115285,393.3895263671875
-13.625,12.875,2009-08-28,2009-08-28_002_015,18.46689796447754,0.5179527997970581,12.579261779785156,False,False,modérée,normale,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,18.46790775701628,0.5213311257673868,420.51983642578125
-13.375,12.875,2009-08-28,2009-08-28_002_016,13.033267974853516,0.25965574383735657,10.29043960571289,False,False,modérée,normale,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,13.060913435777827,0.2625047184115079,447.6501770019531
-13.125,12.875,2009-08-28,2009-08-28_002_017,11.443514823913574,-0.03581372648477554,11.881673812866211,False,False,modérée,normale,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,11.79742637231722,-0.03346355323066667,474.78045654296875
-12.875,12.875,2009-08-28,2009-08-28_002_018,13.727619171142578,0.05277803912758827,13.036293029785156,False,False,modérée,normale,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,13.728775887034047,0.05461943082174461,501.9107666015625
-12.625,12.875,2009-08-28,2009-08-28_002_019,18.0385684967041,0.3828158676624298,13.124395370483398,False,False,modérée,normale,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,18.06029731903843,0.3832507660640544,529.0410766601562
-12.375,12.875,2009-08-28,2009-08-28_002_020,17.56255340576172,0.3419756293296814,12.838289260864258,False,False,modérée,normale,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,17.569622576536247,0.3495590653850803,556.1714477539062
-12.125,12.875,2009-08-28,2009-08-28_002_021,19.948261260986328,0.5155665874481201,13.165570259094238,False,False,modérée,normale,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,20.04600643272975,0.5168796037908774,583.3016967773438
-11.875,12.875,2009-08-28,2009-08-28_002_022,19.803539276123047,0.6134302616119385,11.994428634643555,False,False,modérée,normale,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,19.868991430081316,0.629792406331355,610.4320068359375
-11.625,12.875,2009-08-28,2009-08-28_002_023,13.172794342041016,0.11323542147874832,11.809895515441895,False,False,modérée,normale,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,13.401341028548964,0.11526896759643031,637.5623779296875
-11.375,12.875,2009-08-28,2009-08-28_002_024,4.817526817321777,-0.6231815218925476,13.568225860595703,False,False,faible,normale,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,4.886040388040206,-0.6212416160945318,664.6926879882812
-16.625,13.125,2009-08-28,2009-08-28_003_003,81.47612762451172,4.096562385559082,15.321986198425293,True,True,très forte,exceptionelle,Ziguinchor,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,81.48261885906585,4.097675733230819,94.86048126220703
-16.375,13.125,2009-08-28,2009-08-28_003_004,29.074176788330078,1.2063801288604736,13.655384063720703,False,True,forte,humide,Ziguinchor,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,29.085094868837288,1.2159484678776415,121.9634780883789
-16.125,13.125,2009-08-28,2009-08-28_003_005,29.118974685668945,1.7018523216247559,11.913094520568848,False,True,forte,humide,Sédhiou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,29.135002855080458,1.7022307242580395,149.0664825439453
-15.875,13.125,2009-08-28,2009-08-28_003_006,41.75026321411133,2.7385454177856445,12.66439437866211,True,True,forte,très humide,Sédhiou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,41.764435600395785,2.746061758180361,176.1694793701172
-15.625,13.125,2009-08-28,2009-08-28_003_007,38.07683181762695,2.228093385696411,13.619654655456543,True,True,forte,très humide,Sédhiou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,38.07950754980346,2.2287144720853873,203.27247619628906
-15.375,13.125,2009-08-28,2009-08-28_003_008,40.68906021118164,2.5819242000579834,12.649977684020996,True,True,forte,très humide,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,40.69306647717653,2.5829606469552124,230.37545776367188
-15.125,13.125,2009-08-28,2009-08-28_003_009,48.84697723388672,2.9346439838409424,13.707801818847656,True,True,forte,très humide,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,48.87944006800056,2.936871374671782,257.47845458984375
-14.875,13.125,2009-08-28,2009-08-28_003_010,29.486082077026367,1.3115513324737549,13.762872695922852,False,True,forte,humide,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,29.506503435834567,1.3189445069087804,284.5814514160156
-14.625,13.125,2009-08-28,2009-08-28_003_011,24.657127380371094,1.2454735040664673,12.258460998535156,False,True,forte,humide,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,24.749717386523674,1.2457677018103288,311.6844482421875
-14.375,13.125,2009-08-28,2009-08-28_003_012,24.555870056152344,1.2328625917434692,12.037049293518066,False,True,forte,humide,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,24.56557608369607,1.2382491623336946,338.7874450683594
-14.125,13.125,2009-08-28,2009-08-28_003_013,24.583267211914062,1.1112862825393677,11.893204689025879,False,True,forte,humide,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,24.60924817569292,1.1123157383209497,365.89044189453125
-13.875,13.125,2009-08-28,2009-08-28_003_014,21.279207229614258,0.9371602535247803,10.965523719787598,False,True,forte,normale,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,21.29519521531148,0.9376446805407653,392.9934387207031
-13.625,13.125,2009-08-28,2009-08-28_003_015,16.633573532104492,0.5389494299888611,10.918580055236816,False,False,modérée,normale,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,16.650681529212836,0.5607624251638824,420.096435546875
-13.375,13.125,2009-08-28,2009-08-28_003_016,8.658197402954102,-0.11654382944107056,9.78969669342041,False,False,modérée,normale,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,8.838269674598271,-0.11608016198903472,447.1994323730469
-13.125,13.125,2009-08-28,2009-08-28_003_017,7.939952850341797,-0.22414089739322662,10.303016662597656,False,False,modérée,normale,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,8.070456471275442,-0.21027076495202937,474.30242919921875
-12.875,13.125,2009-08-28,2009-08-28_003_018,12.535887718200684,0.11821619421243668,11.19896411895752,False,False,modérée,normale,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,12.829567015470568,0.12552926797962666,501.4053955078125
-12.625,13.125,2009-08-28,2009-08-28_003_019,18.08361053466797,0.4715638756752014,12.47113037109375,False,False,modérée,normale,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,18.26754997962683,0.4727557235626719,528.5084228515625
-12.375,13.125,2009-08-28,2009-08-28_003_020,22.1984920501709,0.6868466734886169,13.151335716247559,False,True,forte,normale,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,22.244233912559007,0.6959333638450007,555.6114501953125
-12.125,13.125,2009-08-28,2009-08-28_003_021,19.155921936035156,0.47767704725265503,13.039669036865234,False,False,modérée,normale,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,19.30129384275657,0.48420902143171674,582.71435546875
-11.875,13.125,2009-08-28,2009-08-28_003_022,10.458083152770996,-0.10086338967084885,11.836002349853516,False,False,modérée,normale,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,10.467595550882157,-0.09776314312414311,609.8173828125
-11.625,13.125,2009-08-28,2009-08-28_003_023,6.309683799743652,-0.4160315990447998,11.438361167907715,False,False,modérée,normale,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,6.3291042797529515,-0.41261671446076587,636.92041015625
-11.375,13.125,2009-08-28,2009-08-28_003_024,3.278627395629883,-0.7127581834793091,12.624762535095215,False,False,faible,normale,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,3.2833903896149677,-0.7127481806817366,664.0234375
-16.625,13.375,2009-08-28,2009-08-28_004_003,65.61103820800781,3.393463134765625,14.512736320495605,True,True,très forte,exceptionelle,Ziguinchor,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,65.64042839932088,3.3940399441886786,94.76307678222656
-16.375,13.375,2009-08-28,2009-08-28_004_004,35.930233001708984,1.7029204368591309,13.315979957580566,False,True,forte,humide,Ziguinchor,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,35.934097443393725,1.707825413900404,121.83824157714844
-16.125,13.375,2009-08-28,2009-08-28_004_005,19.637163162231445,0.43789681792259216,13.799739837646484,False,False,modérée,normale,Kaolack,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,19.7128266713128,0.4402384507895715,148.9134063720703
-15.875,13.375,2009-08-28,2009-08-28_004_006,28.42319107055664,1.6113306283950806,11.204339027404785,False,True,forte,humide,Sédhiou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,28.444695650033612,1.6129923373011488,175.9885711669922
-15.625,13.375,2009-08-28,2009-08-28_004_007,33.25381088256836,2.2907114028930664,11.195600509643555,True,True,forte,très humide,Sédhiou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,33.2610936955591,2.294679778305131,203.06373596191406
-15.375,13.375,2009-08-28,2009-08-28_004_008,34.182437896728516,2.1040494441986084,11.656033515930176,True,True,forte,très humide,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,34.22828934060869,2.1066567604266218,230.13888549804688
-15.125,13.375,2009-08-28,2009-08-28_004_009,26.371538162231445,1.6039732694625854,10.4630708694458,False,True,forte,humide,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,26.40162263323913,1.6042838372177814,257.2140808105469
-14.875,13.375,2009-08-28,2009-08-28_004_010,28.148422241210938,1.7623019218444824,10.409626960754395,False,True,forte,humide,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,28.17667442590148,1.7671980450500793,284.2892150878906
-14.625,13.375,2009-08-28,2009-08-28_004_011,30.747983932495117,2.0465433597564697,9.996349334716797,True,True,forte,très humide,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,30.766925936368242,2.0477806203928424,311.3644104003906
-14.375,13.375,2009-08-28,2009-08-28_004_012,28.833635330200195,2.0837819576263428,9.808115005493164,True,True,forte,très humide,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,28.840305778848467,2.084245836315443,338.4395446777344
