longitude,latitude,event_date,selection_criterion,pixel_id,precipitation_mm,anomaly_standardized,climatology_mm,is_extreme,is_intense,intensity_category,anomaly_category,region,climate_zone,season_phase,phase_description,year,month,day,day_of_year,precip_percentile,anomaly_percentile,distance_to_coast
-16.125,12.875,1990-08-04,plus_petite_anomalie,1990-08-04_002_005,5.514567852020264,-0.01984592154622078,5.715186595916748,False,False,modérée,normale,Sédhiou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,5.524335379576563,-0.014167192530111603,149.2167205810547
-15.875,12.875,1990-08-04,plus_petite_anomalie,1990-08-04_002_006,9.437231063842773,0.4168574810028076,5.649940490722656,False,False,modérée,normale,Sédhiou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,9.488578971306882,0.4295848853624046,176.34703063964844
-15.625,12.875,1990-08-04,plus_petite_anomalie,1990-08-04_002_007,9.99488639831543,0.46049579977989197,6.107234001159668,False,False,modérée,normale,Sédhiou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,10.012066913010488,0.4711112390511001,203.47735595703125
-15.375,12.875,1990-08-04,plus_petite_anomalie,1990-08-04_002_008,13.058353424072266,0.6219774484634399,6.980512619018555,False,False,modérée,normale,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,13.078121439296398,0.6315957906857206,230.60765075683594
-15.125,12.875,1990-08-04,plus_petite_anomalie,1990-08-04_002_009,19.735422134399414,1.0278667211532593,7.960182189941406,False,False,modérée,humide,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,19.744371749647897,1.0420612953416066,257.73797607421875
-14.875,12.875,1990-08-04,plus_petite_anomalie,1990-08-04_002_010,19.6825008392334,1.0790493488311768,8.114787101745605,False,False,modérée,humide,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,19.692340477028086,1.0803722715258,284.8682861328125
-14.625,12.875,1990-08-04,plus_petite_anomalie,1990-08-04_002_011,10.293571472167969,0.3209686577320099,7.262283802032471,False,False,modérée,normale,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,10.294541783069246,0.32357785233001607,311.99859619140625
-14.375,12.875,1990-08-04,plus_petite_anomalie,1990-08-04_002_012,9.15959358215332,0.21819739043712616,6.926586627960205,False,False,modérée,normale,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,9.178251937406147,0.23417968104532627,339.12890625
-14.125,12.875,1990-08-04,plus_petite_anomalie,1990-08-04_002_013,12.131719589233398,0.5953269004821777,6.421767711639404,False,False,modérée,normale,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,12.19820612998464,0.5954400348902946,366.25921630859375
-13.875,12.875,1990-08-04,plus_petite_anomalie,1990-08-04_002_014,20.64898681640625,1.2515031099319458,7.115651607513428,False,True,forte,humide,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,20.67912452544398,1.2551702554501478,393.3895263671875
-13.625,12.875,1990-08-04,plus_petite_anomalie,1990-08-04_002_015,17.854816436767578,0.979642391204834,7.103858470916748,False,False,modérée,normale,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,17.866205895965425,0.9831250372843526,420.51983642578125
-13.375,12.875,1990-08-04,plus_petite_anomalie,1990-08-04_002_016,8.845686912536621,0.27698278427124023,6.248135089874268,False,False,modérée,normale,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,8.894507058301762,0.2789417463331366,447.6501770019531
-13.125,12.875,1990-08-04,plus_petite_anomalie,1990-08-04_002_017,15.483379364013672,0.6667376756668091,8.301108360290527,False,False,modérée,normale,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,15.484137448833216,0.6706457377678184,474.78045654296875
-12.875,12.875,1990-08-04,plus_petite_anomalie,1990-08-04_002_018,32.87938690185547,1.9499776363372803,9.843737602233887,False,True,forte,humide,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,32.88331941384167,1.9537544238507445,501.9107666015625
-12.625,12.875,1990-08-04,plus_petite_anomalie,1990-08-04_002_019,33.564186096191406,1.705531358718872,10.930388450622559,False,True,forte,humide,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,33.57709518509295,1.7076174823483028,529.0410766601562
-12.375,12.875,1990-08-04,plus_petite_anomalie,1990-08-04_002_020,26.396011352539062,1.2371810674667358,10.62265396118164,False,True,forte,humide,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,26.403979334998972,1.2382365998311258,556.1714477539062
-12.125,12.875,1990-08-04,plus_petite_anomalie,1990-08-04_002_021,32.333614349365234,1.9083707332611084,9.736217498779297,False,True,forte,humide,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,32.35966881795146,1.9096492043691664,583.3016967773438
-11.875,12.875,1990-08-04,plus_petite_anomalie,1990-08-04_002_022,29.224987030029297,1.7442820072174072,9.510488510131836,False,True,forte,humide,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,29.260644232208392,1.7455381688161111,610.4320068359375
-11.625,12.875,1990-08-04,plus_petite_anomalie,1990-08-04_002_023,30.439285278320312,2.0109379291534424,8.936127662658691,True,True,forte,très humide,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,30.466150858893464,2.0133768433901533,637.5623779296875
-11.375,12.875,1990-08-04,plus_petite_anomalie,1990-08-04_002_024,27.59067153930664,1.6580090522766113,9.26987361907959,False,True,forte,humide,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,27.627830692272102,1.6580843086817756,664.6926879882812
-16.625,13.125,1990-08-04,plus_petite_anomalie,1990-08-04_003_003,5.380420207977295,-0.013619656674563885,5.481158256530762,False,False,modérée,normale,Ziguinchor,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,5.44010064829534,-0.010715074008845521,94.86048126220703
-16.375,13.125,1990-08-04,plus_petite_anomalie,1990-08-04_003_004,7.76669979095459,0.33219602704048157,5.3067626953125,False,False,modérée,normale,Ziguinchor,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,7.8030854433625185,0.333983697109486,121.9634780883789
-16.125,13.125,1990-08-04,plus_petite_anomalie,1990-08-04_003_005,5.296103477478027,-0.04432624578475952,5.649154186248779,False,False,modérée,normale,Sédhiou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,5.345780057523718,-0.021937205526397507,149.0664825439453
-15.875,13.125,1990-08-04,plus_petite_anomalie,1990-08-04_003_006,5.9932427406311035,0.08232787251472473,5.358669281005859,False,False,modérée,normale,Sédhiou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,6.022406233015971,0.08317372363865676,176.1694793701172
-15.625,13.125,1990-08-04,plus_petite_anomalie,1990-08-04_003_007,9.849302291870117,0.4871523082256317,5.801461219787598,False,False,modérée,normale,Sédhiou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,9.85124723156493,0.4990356497129603,203.27247619628906
-15.375,13.125,1990-08-04,plus_petite_anomalie,1990-08-04_003_008,12.861727714538574,0.7035126686096191,6.2752685546875,False,False,modérée,normale,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,12.873937707450521,0.703898429720845,230.37545776367188
-15.125,13.125,1990-08-04,plus_petite_anomalie,1990-08-04_003_009,18.440282821655273,1.2263168096542358,6.654501438140869,False,False,modérée,humide,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,18.44454092476236,1.2271571228252585,257.47845458984375
-14.875,13.125,1990-08-04,plus_petite_anomalie,1990-08-04_003_010,14.400839805603027,0.8681818246841431,6.439175128936768,False,False,modérée,normale,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,14.43170008347861,0.873131252413419,284.5814514160156
-14.625,13.125,1990-08-04,plus_petite_anomalie,1990-08-04_003_011,14.480595588684082,0.8622539043426514,6.258308410644531,False,False,modérée,normale,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,14.48472145693985,0.8658732124908485,311.6844482421875
-14.375,13.125,1990-08-04,plus_petite_anomalie,1990-08-04_003_012,11.282576560974121,0.5283908247947693,6.386069297790527,False,False,modérée,normale,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,11.283186979629287,0.5308074501890633,338.7874450683594
-14.125,13.125,1990-08-04,plus_petite_anomalie,1990-08-04_003_013,17.467496871948242,1.3015822172164917,5.685489177703857,False,False,modérée,humide,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,17.484530377028573,1.3077753003518189,365.89044189453125
-13.875,13.125,1990-08-04,plus_petite_anomalie,1990-08-04_003_014,18.092681884765625,1.465828776359558,5.223355293273926,False,False,modérée,humide,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,18.092746034938486,1.4674430768094469,392.9934387207031
-13.625,13.125,1990-08-04,plus_petite_anomalie,1990-08-04_003_015,11.283717155456543,0.8804963231086731,4.6754937171936035,False,False,modérée,normale,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,11.293945988218988,0.8812013352336596,420.096435546875
-13.375,13.125,1990-08-04,plus_petite_anomalie,1990-08-04_003_016,14.821220397949219,1.3206751346588135,4.99665641784668,False,False,modérée,humide,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,14.829086207864272,1.3223349976180188,447.1994323730469
-13.125,13.125,1990-08-04,plus_petite_anomalie,1990-08-04_003_017,18.29863739013672,1.48729407787323,6.191929817199707,False,False,modérée,humide,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,18.308749582300234,1.4933581900356996,474.30242919921875
-12.875,13.125,1990-08-04,plus_petite_anomalie,1990-08-04_003_018,34.75008010864258,2.4963862895965576,8.855156898498535,True,True,forte,très humide,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,34.75996268574316,2.4968054977493668,501.4053955078125
-12.625,13.125,1990-08-04,plus_petite_anomalie,1990-08-04_003_019,31.038623809814453,1.903662919998169,9.450579643249512,False,True,forte,humide,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,31.039996645558418,1.9045737280917525,528.5084228515625
-12.375,13.125,1990-08-04,plus_petite_anomalie,1990-08-04_003_020,21.961837768554688,1.1513410806655884,9.327515602111816,False,True,forte,humide,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,22.008043825925895,1.1521281003952026,555.6114501953125
-12.125,13.125,1990-08-04,plus_petite_anomalie,1990-08-04_003_021,26.693317413330078,1.599678635597229,8.712455749511719,False,True,forte,humide,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,26.70272221397515,1.6032023040493528,582.71435546875
-11.875,13.125,1990-08-04,plus_petite_anomalie,1990-08-04_003_022,36.88489532470703,2.242624282836914,9.485138893127441,True,True,forte,très humide,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,36.88610808214351,2.2435158437220895,609.8173828125
-11.625,13.125,1990-08-04,plus_petite_anomalie,1990-08-04_003_023,34.138607025146484,2.260246992111206,8.770020484924316,True,True,forte,très humide,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,34.160116128586054,2.2609100833011033,636.92041015625
-11.375,13.125,1990-08-04,plus_petite_anomalie,1990-08-04_003_024,30.866985321044922,2.0261049270629883,8.55526065826416,True,True,forte,très humide,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,30.87733538066921,2.026410316103068,664.0234375
-16.625,13.375,1990-08-04,plus_petite_anomalie,1990-08-04_004_003,7.905677318572998,0.48434191942214966,4.661293029785156,False,False,modérée,normale,Ziguinchor,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,7.942728281021117,0.48458695471586294,94.76307678222656
-16.375,13.375,1990-08-04,plus_petite_anomalie,1990-08-04_004_004,8.997892379760742,0.6420027017593384,4.930952072143555,False,False,modérée,normale,Ziguinchor,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,9.019242224381797,0.648194239816474,121.83824157714844
-16.125,13.375,1990-08-04,plus_petite_anomalie,1990-08-04_004_005,5.679744720458984,0.0272205900400877,5.466717720031738,False,False,modérée,normale,Kaolack,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,5.7382232495887795,0.04034537488791214,148.9134063720703
