longitude,latitude,event_date,selection_criterion,pixel_id,precipitation_mm,anomaly_standardized,climatology_mm,is_extreme,is_intense,intensity_category,anomaly_category,region,climate_zone,season_phase,phase_description,year,month,day,day_of_year,precip_percentile,anomaly_percentile,distance_to_coast
-15.625,13.375,2005-10-30,moins_intense,2005-10-30_004_007,0.0,-0.5186725854873657,0.949613630771637,False,False,trace,normale,Sédhiou,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.5186148213980785,203.06373596191406
-15.375,13.375,2005-10-30,moins_intense,2005-10-30_004_008,0.0,-0.45686572790145874,1.067724585533142,False,False,trace,normale,Kolda,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.4565839600473193,230.13888549804688
-15.125,13.375,2005-10-30,moins_intense,2005-10-30_004_009,0.0,-0.4228415787220001,0.7771203517913818,False,False,trace,normale,Kolda,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.4219588243482101,257.2140808105469
-14.875,13.375,2005-10-30,moins_intense,2005-10-30_004_010,0.0,-0.409871906042099,0.5805318355560303,False,False,trace,normale,Kolda,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.4096562965730926,284.2892150878906
-14.625,13.375,2005-10-30,moins_intense,2005-10-30_004_011,0.0,-0.3769618570804596,0.6348769664764404,False,False,trace,normale,Kolda,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.3767666765044083,311.3644104003906
-14.375,13.375,2005-10-30,moins_intense,2005-10-30_004_012,0.0,-0.4004860818386078,0.660527229309082,False,False,trace,normale,Tambacounda,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.39902300204164415,338.4395446777344
-14.125,13.375,2005-10-30,moins_intense,2005-10-30_004_013,0.0,-0.4670417606830597,0.7799626588821411,False,False,trace,normale,Tambacounda,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.4668582659869937,365.51470947265625
-13.875,13.375,2005-10-30,moins_intense,2005-10-30_004_014,0.0,-0.4475322961807251,0.9056550860404968,False,False,trace,normale,Tambacounda,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.44749184469481806,392.5898742675781
-13.625,13.375,2005-10-30,moins_intense,2005-10-30_004_015,0.0,-0.45587992668151855,0.7786459922790527,False,False,trace,normale,Tambacounda,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.4556366229925922,419.6650390625
-13.375,13.375,2005-10-30,moins_intense,2005-10-30_004_016,0.0,-0.4829138517379761,0.8446670174598694,False,False,trace,normale,Tambacounda,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.4826452729090973,446.7402038574219
-13.125,13.375,2005-10-30,moins_intense,2005-10-30_004_017,0.0,-0.4498378336429596,0.9272657632827759,False,False,trace,normale,Tambacounda,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.44906255123603284,473.81536865234375
-12.875,13.375,2005-10-30,moins_intense,2005-10-30_004_018,0.0,-0.48587366938591003,1.1985546350479126,False,False,trace,normale,Tambacounda,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.4854951139970041,500.8905334472656
-12.625,13.375,2005-10-30,moins_intense,2005-10-30_004_019,0.0,-0.442098468542099,1.3733971118927002,False,False,trace,normale,Tambacounda,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.4413921265446361,527.9656982421875
-12.375,13.375,2005-10-30,moins_intense,2005-10-30_004_020,0.0,-0.44480961561203003,1.017338752746582,False,False,trace,normale,Tambacounda,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.4440145279893923,555.0408935546875
-12.125,13.375,2005-10-30,moins_intense,2005-10-30_004_021,0.0,-0.4403366446495056,1.0251277685165405,False,False,trace,normale,Tambacounda,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.4399469301628707,582.1160278320312
-11.875,13.375,2005-10-30,moins_intense,2005-10-30_004_022,0.0,-0.42585456371307373,0.9284788370132446,False,False,trace,normale,Tambacounda,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.4242223836668772,609.191162109375
-11.625,13.375,2005-10-30,moins_intense,2005-10-30_004_023,0.0,-0.4267960786819458,0.8680092692375183,False,False,trace,normale,Tambacounda,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.42668330257561937,636.266357421875
-11.375,13.375,2005-10-30,moins_intense,2005-10-30_004_024,0.1424146145582199,-0.34724509716033936,0.7995325326919556,False,False,trace,normale,Kédougou,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.14255206425435576,-0.3457391537613605,663.341552734375
-16.625,13.625,2005-10-30,moins_intense,2005-10-30_005_003,1.4337434768676758,0.49001896381378174,0.651095986366272,False,False,faible,normale,Fatick,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,1.4396077454389642,0.4905267630390187,94.66385650634766
-16.375,13.625,2005-10-30,moins_intense,2005-10-30_005_004,0.0,-0.4467000663280487,0.5374550223350525,False,False,trace,normale,Kaolack,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.4455780903598172,121.71067810058594
-16.125,13.625,2005-10-30,moins_intense,2005-10-30_005_005,0.0,-0.4081540107727051,0.5910128951072693,False,False,trace,normale,Kaolack,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.4077162497007667,148.7574920654297
-15.875,13.625,2005-10-30,moins_intense,2005-10-30_005_006,0.0,-0.4329366087913513,0.732830822467804,False,False,trace,normale,Kaffrine,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.432277990046458,175.8043212890625
-15.625,13.625,2005-10-30,moins_intense,2005-10-30_005_007,0.0,-0.4529520273208618,0.6968669891357422,False,False,trace,normale,Kaffrine,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.4524748951346431,202.85113525390625
-15.375,13.625,2005-10-30,moins_intense,2005-10-30_005_008,0.0,-0.4372398257255554,1.1180174350738525,False,False,trace,normale,Kaffrine,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.4370281940429055,229.89793395996094
-15.125,13.625,2005-10-30,moins_intense,2005-10-30_005_009,0.0,-0.42978838086128235,1.1363297700881958,False,False,trace,normale,Kaffrine,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.4293951249901374,256.94476318359375
-14.875,13.625,2005-10-30,moins_intense,2005-10-30_005_010,0.0,-0.4008018970489502,0.7641621232032776,False,False,trace,normale,Kolda,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.40067789198166165,283.9915771484375
-14.625,13.625,2005-10-30,moins_intense,2005-10-30_005_011,0.0,-0.4412097632884979,0.5842974185943604,False,False,trace,normale,Kolda,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.4405121458834739,311.0384216308594
-14.375,13.625,2005-10-30,moins_intense,2005-10-30_005_012,0.0,-0.3873463571071625,0.5511488318443298,False,False,trace,normale,Tambacounda,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.38677325784860545,338.085205078125
-14.125,13.625,2005-10-30,moins_intense,2005-10-30_005_013,0.0,-0.4438329339027405,0.750184178352356,False,False,trace,normale,Tambacounda,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.4436248349184966,365.13201904296875
-13.875,13.625,2005-10-30,moins_intense,2005-10-30_005_014,0.0,-0.4631240963935852,0.8900938630104065,False,False,trace,normale,Tambacounda,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.4630555742649577,392.1788635253906
-13.625,13.625,2005-10-30,moins_intense,2005-10-30_005_015,0.0,-0.44312071800231934,0.8941405415534973,False,False,trace,normale,Tambacounda,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.44229624042259386,419.22564697265625
-13.375,13.625,2005-10-30,moins_intense,2005-10-30_005_016,0.0,-0.4663052260875702,0.844356119632721,False,False,trace,normale,Tambacounda,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.46413705022490803,446.2724914550781
-13.125,13.625,2005-10-30,moins_intense,2005-10-30_005_017,0.0,-0.4517187476158142,0.8027220368385315,False,False,trace,normale,Tambacounda,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.4512897261123561,473.3193054199219
-12.875,13.625,2005-10-30,moins_intense,2005-10-30_005_018,0.0,-0.43874549865722656,0.7832024097442627,False,False,trace,normale,Tambacounda,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.4386891394703831,500.3660888671875
-12.625,13.625,2005-10-30,moins_intense,2005-10-30_005_019,0.0,-0.452393501996994,0.9132855534553528,False,False,trace,normale,Tambacounda,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.45181877401905446,527.4129028320312
-12.375,13.625,2005-10-30,moins_intense,2005-10-30_005_020,0.0,-0.3938915431499481,0.6178218722343445,False,False,trace,normale,Tambacounda,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.3937322253258384,554.4597778320312
-12.125,13.625,2005-10-30,moins_intense,2005-10-30_005_021,0.0,-0.40717563033103943,0.746638834476471,False,False,trace,normale,Tambacounda,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.4069750945472238,581.5065307617188
-11.875,13.625,2005-10-30,moins_intense,2005-10-30_005_022,0.0,-0.41473960876464844,0.7414727210998535,False,False,trace,normale,Tambacounda,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.41329062688889817,608.5533447265625
-11.625,13.625,2005-10-30,moins_intense,2005-10-30_005_023,0.0,-0.42611974477767944,0.8143677711486816,False,False,trace,normale,Tambacounda,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.42592452354167576,635.6002197265625
-11.375,13.625,2005-10-30,moins_intense,2005-10-30_005_024,0.0,-0.38936007022857666,0.6789291501045227,False,False,trace,normale,Kédougou,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.38824454129640784,662.6470336914062
-16.625,13.875,2005-10-30,moins_intense,2005-10-30_006_003,2.555011034011841,1.4909847974777222,0.5970364212989807,False,False,faible,humide,Fatick,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,2.5568245164114023,1.499592720563688,94.56283569335938
-16.375,13.875,2005-10-30,moins_intense,2005-10-30_006_004,1.2106289863586426,0.8204464316368103,0.4461303651332855,False,False,faible,normale,Fatick,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,1.2218732827871903,0.8244264691918332,121.58079528808594
-16.125,13.875,2005-10-30,moins_intense,2005-10-30_006_005,0.0,-0.31329578161239624,0.40925806760787964,False,False,trace,normale,Fatick,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.3130232943362327,148.5987548828125
-15.875,13.875,2005-10-30,moins_intense,2005-10-30_006_006,0.0,-0.37007126212120056,0.3616589605808258,False,False,trace,normale,Kaolack,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.3699632773746797,175.61669921875
-15.625,13.875,2005-10-30,moins_intense,2005-10-30_006_007,0.0,-0.4680633842945099,0.5332955121994019,False,False,trace,normale,Kaolack,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.46714186952940784,202.63465881347656
-15.375,13.875,2005-10-30,moins_intense,2005-10-30_006_008,0.0,-0.463047057390213,0.8449199795722961,False,False,trace,normale,Kaffrine,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.4616282550833333,229.65260314941406
-15.125,13.875,2005-10-30,moins_intense,2005-10-30_006_009,0.0,-0.41598308086395264,0.8638234734535217,False,False,trace,normale,Kaffrine,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.415717412928241,256.6705627441406
-14.875,13.875,2005-10-30,moins_intense,2005-10-30_006_010,0.0,-0.3936399221420288,0.6855311989784241,False,False,trace,normale,Kaffrine,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.39274518940616493,283.6885070800781
-14.625,13.875,2005-10-30,moins_intense,2005-10-30_006_011,0.0,-0.37662845849990845,0.5997316241264343,False,False,trace,normale,Kaffrine,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.3752159416376047,310.70648193359375
-14.375,13.875,2005-10-30,moins_intense,2005-10-30_006_012,0.0,-0.36111611127853394,0.5462217330932617,False,False,trace,normale,Tambacounda,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.36108991788260303,337.72442626953125
-14.125,13.875,2005-10-30,moins_intense,2005-10-30_006_013,0.0,-0.44891121983528137,0.6730266213417053,False,False,trace,normale,Tambacounda,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.44874177251628894,364.74237060546875
-13.875,13.875,2005-10-30,moins_intense,2005-10-30_006_014,0.0,-0.4555976092815399,0.6803823113441467,False,False,trace,normale,Tambacounda,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.4539019841345111,391.7603454589844
-13.625,13.875,2005-10-30,moins_intense,2005-10-30_006_015,0.0,-0.43206942081451416,0.7245246767997742,False,False,trace,normale,Tambacounda,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.4317506789861612,418.7782897949219
-13.375,13.875,2005-10-30,moins_intense,2005-10-30_006_016,0.0,-0.4484717547893524,0.8045035004615784,False,False,trace,normale,Tambacounda,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.44769516714553736,445.7962341308594
-13.125,13.875,2005-10-30,moins_intense,2005-10-30_006_017,0.0,-0.4668377637863159,0.8466317653656006,False,False,trace,normale,Tambacounda,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.4663600854987475,472.8141784667969
-12.875,13.875,2005-10-30,moins_intense,2005-10-30_006_018,0.0,-0.41746029257774353,0.5670467615127563,False,False,trace,normale,Tambacounda,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.41641362498153994,499.8321228027344
-12.625,13.875,2005-10-30,moins_intense,2005-10-30_006_019,0.0,-0.40678393840789795,0.42398735880851746,False,False,trace,normale,Tambacounda,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.4061492747397878,526.85009765625
-12.375,13.875,2005-10-30,moins_intense,2005-10-30_006_020,0.0,-0.3841201066970825,0.4126254618167877,False,False,trace,normale,Tambacounda,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.38316958933020356,553.8680419921875
-12.125,13.875,2005-10-30,moins_intense,2005-10-30_006_021,0.0,-0.3791316747665405,0.6018590927124023,False,False,trace,normale,Tambacounda,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.378204883942053,580.885986328125
-11.875,13.875,2005-10-30,moins_intense,2005-10-30_006_022,0.0,-0.3302776515483856,0.6126444339752197,False,False,trace,normale,Tambacounda,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.32970803070008453,607.9039306640625
-11.625,13.875,2005-10-30,moins_intense,2005-10-30_006_023,0.0,-0.3846268057823181,0.6787011623382568,False,False,trace,normale,Tambacounda,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.3843199854819619,634.9219360351562
-11.375,13.875,2005-10-30,moins_intense,2005-10-30_006_024,0.0,-0.43207433819770813,0.6007080674171448,False,False,trace,normale,Kédougou,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.43207059456175895,661.9398803710938
-16.625,14.125,2005-10-30,moins_intense,2005-10-30_007_003,0.6263781189918518,0.5023078918457031,0.2749890685081482,False,False,trace,normale,Fatick,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.6283904146309476,0.504769944066378,94.46001434326172
-16.375,14.125,2005-10-30,moins_intense,2005-10-30_007_004,2.102306842803955,2.0878114700317383,0.38900595903396606,True,False,faible,très humide,Fatick,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,2.102708264810955,2.0886895776394026,121.44859313964844
-16.125,14.125,2005-10-30,moins_intense,2005-10-30_007_005,2.8409314155578613,2.092292070388794,0.4899492561817169,True,False,faible,très humide,Fatick,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,2.841999829114981,2.0981465008989644,148.4371795654297
-15.875,14.125,2005-10-30,moins_intense,2005-10-30_007_006,0.0,-0.4188339412212372,0.33934441208839417,False,False,trace,normale,Kaolack,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.4188132068919177,175.42575073242188
-15.625,14.125,2005-10-30,moins_intense,2005-10-30_007_007,0.2898179888725281,-0.14440689980983734,0.44899189472198486,False,False,trace,normale,Kaolack,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.29822645325157565,-0.13674189000573037,202.41433715820312
-15.375,14.125,2005-10-30,moins_intense,2005-10-30_007_008,0.0,-0.405827134847641,0.5757615566253662,False,False,trace,normale,Kaffrine,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.4057283916665082,229.40289306640625
-15.125,14.125,2005-10-30,moins_intense,2005-10-30_007_009,0.0,-0.4266449511051178,0.7717288732528687,False,False,trace,normale,Kaffrine,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.42653284285535764,256.3914794921875
-14.875,14.125,2005-10-30,moins_intense,2005-10-30_007_010,0.0,-0.3370591104030609,0.6596034169197083,False,False,trace,normale,Kaffrine,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.33682567060892304,283.38006591796875
-14.625,14.125,2005-10-30,moins_intense,2005-10-30_007_011,0.0,-0.3825438320636749,0.6223260760307312,False,False,trace,normale,Kaffrine,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.3823624165663168,310.36865234375
-14.375,14.125,2005-10-30,moins_intense,2005-10-30_007_012,0.0,-0.36747491359710693,0.5395895838737488,False,False,trace,normale,Tambacounda,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.366675068385637,337.3572082519531
-14.125,14.125,2005-10-30,moins_intense,2005-10-30_007_013,0.0,-0.41525498032569885,0.584177553653717,False,False,trace,normale,Tambacounda,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.41501702525507866,364.34576416015625
-13.875,14.125,2005-10-30,moins_intense,2005-10-30_007_014,0.0,-0.42162588238716125,0.6231876611709595,False,False,trace,normale,Tambacounda,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.42017795317736106,391.3343811035156
-13.625,14.125,2005-10-30,moins_intense,2005-10-30_007_015,0.0,-0.47507762908935547,0.661577045917511,False,False,trace,normale,Tambacounda,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.4732106750334927,418.32293701171875
-13.375,14.125,2005-10-30,moins_intense,2005-10-30_007_016,0.0,-0.5186136364936829,0.858789324760437,False,False,trace,normale,Tambacounda,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.5185817117667079,445.3115234375
-13.125,14.125,2005-10-30,moins_intense,2005-10-30_007_017,0.0,-0.4614473879337311,0.722509503364563,False,False,trace,normale,Tambacounda,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.4614237976733165,472.3000793457031
-12.875,14.125,2005-10-30,moins_intense,2005-10-30_007_018,0.0,-0.40839725732803345,0.4745820164680481,False,False,trace,normale,Tambacounda,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.40823285199289944,499.2886657714844
-12.625,14.125,2005-10-30,moins_intense,2005-10-30_007_019,0.0,-0.3486112058162689,0.338218092918396,False,False,trace,normale,Tambacounda,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.34838039866044895,526.2772216796875
-12.375,14.125,2005-10-30,moins_intense,2005-10-30_007_020,0.0,-0.33321642875671387,0.37769246101379395,False,False,trace,normale,Tambacounda,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.3328438946350136,553.2658081054688
-12.125,14.125,2005-10-30,moins_intense,2005-10-30_007_021,0.0,-0.3171101212501526,0.5205332636833191,False,False,trace,normale,Tambacounda,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.3161284908577426,580.25439453125
-11.875,14.125,2005-10-30,moins_intense,2005-10-30_007_022,0.0,-0.3118308484554291,0.5745244026184082,False,False,trace,normale,Tambacounda,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.3108430039044001,607.2429809570312
-11.625,14.125,2005-10-30,moins_intense,2005-10-30_007_023,0.0,-0.3187159597873688,0.6840258836746216,False,False,trace,normale,Tambacounda,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.31799373592264085,634.2315673828125
-11.375,14.125,2005-10-30,moins_intense,2005-10-30_007_024,0.0,-0.3335627317428589,0.5487334132194519,False,False,trace,normale,Kédougou,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.33339132046579717,661.2201538085938
-16.875,14.375,2005-10-30,moins_intense,2005-10-30_008_002,0.0,-0.3586437404155731,0.2010524868965149,False,False,trace,normale,Thiès,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.35859597395712406,67.39671325683594
-16.625,14.375,2005-10-30,moins_intense,2005-10-30_008_003,0.0,-0.2661416828632355,0.13241028785705566,False,False,trace,normale,Fatick,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.0005542083254935861,-0.26532797822401155,94.35540008544922
-16.375,14.375,2005-10-30,moins_intense,2005-10-30_008_004,0.39004266262054443,0.2915758192539215,0.2092064768075943,False,False,trace,normale,Diourbel,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.4047874866718035,0.31920578626532475,121.31409454345703
-16.125,14.375,2005-10-30,moins_intense,2005-10-30_008_005,2.282202959060669,2.546031951904297,0.2885879576206207,True,False,faible,très humide,Diourbel,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,2.285995126369612,2.5474546638565445,148.2727813720703
-15.875,14.375,2005-10-30,moins_intense,2005-10-30_008_006,0.5705205202102661,0.6820331811904907,0.2100261151790619,False,False,trace,normale,Diourbel,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.5761653268756585,0.6889524897139271,175.23147583007812
-15.625,14.375,2005-10-30,moins_intense,2005-10-30_008_007,1.4805830717086792,2.1225526332855225,0.2694995403289795,True,False,faible,très humide,Kaolack,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,1.481981512889191,2.127459642276093,202.19015502929688
-15.375,14.375,2005-10-30,moins_intense,2005-10-30_008_008,0.8159692883491516,0.7969006896018982,0.29455292224884033,False,False,trace,normale,Kaffrine,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.828207136398583,0.8027575450326925,229.14883422851562
-15.125,14.375,2005-10-30,moins_intense,2005-10-30_008_009,0.7117496728897095,0.4658377170562744,0.35722237825393677,False,False,trace,normale,Kaffrine,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.7131534371543771,0.47270324691456167,256.1075439453125
-14.875,14.375,2005-10-30,moins_intense,2005-10-30_008_010,0.14436450600624084,-0.27163445949554443,0.41719308495521545,False,False,trace,normale,Kaffrine,Zone soudano-sahélienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2005,10,30,303,0.14504487056228985,-0.2695781184950067,283.06622314453125
